zeta,speed_g0.2,comp_g0.2,speed_g0.4,comp_g0.4,speed_g0.6,comp_g0.6,speed_g0.8,comp_g0.8,speed_g1.0,comp_g1.0
6.731797155240e+00,1.824380436180e-02,1.798343426820e-01,2.138196400308e-02,3.086249437184e-01,1.617935270563e-02,3.419564316515e-01,6.887433155125e-03,2.131538763776e-01,8.564757861688e-03,3.881299280207e-01
6.846250628946e+00,1.787412994430e-02,1.797911306295e-01,2.082449836856e-02,3.077573686481e-01,1.561032879317e-02,3.389506886742e-01,6.422983400479e-03,2.049046567762e-01,7.898912042189e-03,3.702310727962e-01
6.962650031405e+00,1.751163295467e-02,1.797447132661e-01,2.028203793195e-02,3.068993606403e-01,1.506530241146e-02,3.360602608958e-01,6.002201520315e-03,1.973807487762e-01,7.274813858964e-03,3.526720306329e-01
7.081028447141e+00,1.715619830438e-02,1.796952777894e-01,1.975422109680e-02,3.060516921265e-01,1.454332323971e-02,3.332865589481e-01,5.623249392694e-03,1.906166160598e-01,6.690656807093e-03,3.354759812258e-01
7.201419523179e+00,1.680771132268e-02,1.796430063515e-01,1.924068918726e-02,3.052150752228e-01,1.404344902392e-02,3.306303835872e-01,5.284071658130e-03,1.846380903237e-01,6.144655624862e-03,3.186645637022e-01
7.323857478607e+00,1.646605796399e-02,1.795880774288e-01,1.874108688442e-02,3.043901623198e-01,1.356474831752e-02,3.280919352539e-01,4.982378207072e-03,1.794603387514e-01,5.635049837422e-03,3.022578091717e-01
7.448377114304e+00,1.613112472713e-02,1.795306642099e-01,1.825506258957e-02,3.035775461262e-01,1.310630318157e-02,3.256708302307e-01,4.715640686608e-03,1.750861079724e-01,5.160106988437e-03,2.862740751852e-01
7.575013822830e+00,1.580279879704e-02,1.794709353616e-01,1.778226875198e-02,3.027777596712e-01,1.266721178223e-02,3.233661224980e-01,4.481107478205e-03,1.715045055990e-01,4.718125767617e-03,2.707299934257e-01
7.703803598487e+00,1.548096810099e-02,1.794090549545e-01,1.732236227613e-02,3.019912782299e-01,1.224659087277e-02,3.211763314016e-01,4.275839508701e-03,1.686905522489e-01,4.307438944101e-03,2.556404273441e-01
7.834783047550e+00,1.516552133822e-02,1.793451821153e-01,1.687500481602e-02,3.012185200287e-01,1.184357811435e-02,3.190994742942e-01,4.096765981356e-03,1.666056446958e-01,3.926416021998e-03,2.410184355506e-01
7.967989398669e+00,1.485634802901e-02,1.792794709216e-01,1.643986305326e-02,3.004598472389e-01,1.145733421062e-02,3.171331036311e-01,3.940755771800e-03,1.651989436666e-01,3.573465818501e-03,2.268752534030e-01
8.103460513455e+00,1.455333859545e-02,1.792120707237e-01,1.601660900433e-02,2.997155681206e-01,1.108704486781e-02,3.152743488786e-01,3.804697303326e-03,1.644095524060e-01,3.247038666580e-03,2.132202758182e-01
8.241234897236e+00,1.425638437291e-02,1.791431256865e-01,1.560492023813e-02,2.989859381884e-01,1.073192246484e-02,3.135199599180e-01,3.685578319768e-03,1.641692339602e-01,2.945628476147e-03,2.000610553127e-01
8.381351710007e+00,1.396537768816e-02,1.790727751763e-01,1.520448013436e-02,2.982711627459e-01,1.039120754711e-02,3.118663547382e-01,3.580557523056e-03,1.644053602633e-01,2.667774623512e-03,1.874033146720e-01
8.523850777558e+00,1.368021187240e-02,1.790011533901e-01,1.481497804616e-02,2.975713982360e-01,1.006417002246e-02,3.103096676011e-01,3.487021979082e-03,1.650437920580e-01,2.412063466740e-03,1.752509606138e-01
8.668772602792e+00,1.340078132204e-02,1.789283896241e-01,1.443610951111e-02,2.968867551133e-01,9.750110124640e-03,3.088457989222e-01,3.402626966111e-03,1.660114484958e-01,2.177129760590e-03,1.636061165408e-01
8.816158377241e+00,1.312698153804e-02,1.788546083271e-01,1.406757640950e-02,2.962173003357e-01,9.448359064399e-03,3.074704637072e-01,3.325317747817e-03,1.672384140549e-01,1.961657751180e-03,1.524691592517e-01
8.966049992771e+00,1.285870913553e-02,1.787799287899e-01,1.370908702919e-02,2.955630584666e-01,9.158279477259e-03,3.061792410423e-01,3.253335035728e-03,1.686595243202e-01,1.764382083887e-03,1.418387683059e-01
9.118490053490e+00,1.259586189895e-02,1.787044654854e-01,1.336035624823e-02,2.949240157802e-01,8.879265569598e-03,3.049676206496e-01,3.185207093145e-03,1.702154376853e-01,1.584088441385e-03,1.317119812188e-01
9.273521887859e+00,1.233833881257e-02,1.786283281333e-01,1.302110557915e-02,2.943001220443e-01,8.610743068267e-03,3.038310488691e-01,3.119732140790e-03,1.718532578970e-01,1.419614092286e-03,1.220842682786e-01
9.431189561004e+00,1.208604007973e-02,1.785516216467e-01,1.269106322589e-02,2.936912930256e-01,8.352168883997e-03,3.027649699976e-01,3.055954354512e-03,1.735267833020e-01,1.269847985232e-03,1.129495960914e-01
9.591537887245e+00,1.183886712696e-02,1.784744458809e-01,1.236996412766e-02,2.930974131922e-01,8.103030620431e-03,3.017648663423e-01,2.993136487310e-03,1.751964755218e-01,1.133730811391e-03,1.043005126084e-01
9.754612442830e+00,1.159672268277e-02,1.783968965357e-01,1.205754999451e-02,2.925183387192e-01,7.862845863884e-03,3.008262937044e-01,2.930731355620e-03,1.768292258069e-01,1.010254899939e-03,9.612824290619e-02
9.920459578891e+00,1.135951073874e-02,1.783190643581e-01,1.175356927749e-02,2.919538993881e-01,7.631161335163e-03,2.999449141041e-01,2.868353774510e-03,1.783979832097e-01,8.984637164889e-04,8.842277229284e-02
1.008912643462e+01,1.112713660807e-02,1.782410358380e-01,1.145777716244e-02,2.914039014100e-01,7.407551847666e-03,2.991165225588e-01,2.805754092081e-03,1.798813015029e-01,7.974513578332e-04,8.117295028130e-02
1.026066095066e+01,1.089950691728e-02,1.781628929300e-01,1.116993555248e-02,2.908681303926e-01,7.191619216288e-03,2.983370724286e-01,2.742793892870e-03,1.812628402309e-01,7.063618366528e-04,7.436659576359e-02
1.043511188274e+01,1.067652963790e-02,1.780847134378e-01,1.088981297187e-02,2.903463526350e-01,6.982991017902e-03,2.976026945940e-01,2.679424205520e-03,1.825308491129e-01,6.243881389163e-04,6.799059849540e-02
1.061252881554e+01,1.045811407071e-02,1.780065706666e-01,1.061718454058e-02,2.898383185087e-01,6.781319290406e-03,2.969097129053e-01,2.615666251133e-03,1.836776512739e-01,5.507712005832e-04,6.203102938118e-02
1.079296217675e+01,1.024417089372e-02,1.779285341650e-01,1.035183187313e-02,2.893437641642e-01,6.586279225177e-03,2.962546575739e-01,2.551594719812e-03,1.846991402897e-01,4.847987324529e-04,5.647325052559e-02
1.097646325146e+01,1.003461214547e-02,1.778506694405e-01,1.009354299573e-02,2.888624139275e-01,6.397567763545e-03,2.956342719674e-01,2.487323431542e-03,1.855942987507e-01,4.258039251349e-04,5.130202594948e-02
1.116308419668e+01,9.829351223379e-03,1.777730379319e-01,9.842112229347e-03,2.883939819469e-01,6.214902245467e-03,2.950455186082e-01,2.422993088199e-03,1.863647349403e-01,3.731640147011e-04,4.650162799732e-02
1.135287805620e+01,9.628302903398e-03,1.776956973953e-01,9.597340090170e-03,2.879381744852e-01,6.038019012873e-03,2.944855795962e-01,2.358761058843e-03,1.870142503727e-01,3.262987924350e-04,4.205594660340e-02
1.154589877565e+01,9.431383361674e-03,1.776187023961e-01,9.359033176730e-03,2.874946919951e-01,5.866672100269e-03,2.939518571793e-01,2.294792928631e-03,1.875484352636e-01,2.846690408590e-04,3.794859745531e-02
1.174220121784e+01,9.238510110060e-03,1.775421032249e-01,9.127003996079e-03,2.870632294263e-01,5.700631883527e-03,2.934419680864e-01,2.231255521181e-03,1.879742847774e-01,2.477748456380e-04,3.416301965775e-02
1.194184117837e+01,9.049602073624e-03,1.774659474793e-01,8.901070890606e-03,2.866434796467e-01,5.539683837624e-03,2.929537386255e-01,2.168311407450e-03,1.882998518527e-01,2.151539227256e-04,3.068257825279e-02
1.214487540144e+01,8.864579526372e-03,1.773902790227e-01,8.681057858999e-03,2.862351336918e-01,5.383627322715e-03,2.924851966322e-01,2.106114576073e-03,1.885339246857e-01,1.863798507485e-04,2.749065494921e-02
1.235136159604e+01,8.683364121627e-03,1.773151387593e-01,8.466794411621e-03,2.858378820130e-01,5.232274439063e-03,2.920345622199e-01,2.044807173542e-03,1.886857338470e-01,1.610603313239e-04,2.457074137097e-02
1.256135845232e+01,8.505878881764e-03,1.772405646722e-01,8.258115457132e-03,2.854514167817e-01,5.085448953466e-03,2.916002375937e-01,1.984517211197e-03,1.887646928508e-01,1.388353574717e-04,2.190651536712e-02
1.277492565825e+01,8.332048176706e-03,1.771665916379e-01,8.054861103642e-03,2.850754312908e-01,4.942985259230e-03,2.911807938558e-01,1.925357024358e-03,1.887801646179e-01,1.193754890749e-04,1.948192768177e-02
1.299212391663e+01,8.161797723130e-03,1.770932516764e-01,7.856876538549e-03,2.847096218934e-01,4.804727474434e-03,2.907749609130e-01,1.867422472891e-03,1.887412636277e-01,1.023800294279e-04,1.728126612941e-02
1.321301496234e+01,7.995054608723e-03,1.770205747978e-01,7.664011902865e-03,2.843536897949e-01,4.670528584023e-03,2.903816155915e-01,1.810792741245e-03,1.886566911680e-01,8.757521526952e-05,1.528921074945e-02
1.343766157983e+01,7.831747205316e-03,1.769485874480e-01,7.476122080724e-03,2.840073396457e-01,4.540249585091e-03,2.899997653405e-01,1.755530577360e-03,1.885345971227e-01,7.471260492375e-05,1.349091101095e-02
1.366612762104e+01,7.671805238417e-03,1.768773143734e-01,7.293066583237e-03,2.836702813561e-01,4.413758841130e-03,2.896285405212e-01,1.701682974477e-03,1.883824771669e-01,6.356728991810e-05,1.187202057376e-02
1.389847802351e+01,7.515159733627e-03,1.768067778282e-01,7.114709405910e-03,2.833422308863e-01,4.290931376078e-03,2.892671791750e-01,1.649282167644e-03,1.882071003855e-01,5.393623153895e-05,1.041873732757e-02
1.413477882882e+01,7.361743010755e-03,1.767369978286e-01,6.940918879069e-03,2.830229106221e-01,4.171648310470e-03,2.889150170857e-01,1.598346859118e-03,1.880144649695e-01,4.563671442106e-05,9.117849194416e-03
1.437509720142e+01,7.211488665489e-03,1.766679921369e-01,6.771567496924e-03,2.827120486642e-01,4.055796309713e-03,2.885714752586e-01,1.548883593636e-03,1.878097789575e-01,3.850475733791e-05,7.956754725262e-03
1.461950144766e+01,7.064331576387e-03,1.765997768783e-01,6.606531820403e-03,2.824093809240e-01,3.943267133998e-03,2.882360511204e-01,1.500888252444e-03,1.875974674226e-01,3.239363412650e-05,6.923485674522e-03
1.486806103524e+01,6.920207867232e-03,1.765323660961e-01,6.445692293766e-03,2.821146495072e-01,3.833957191350e-03,2.879083070480e-01,1.454347586053e-03,1.873812008656e-01,2.717245167148e-05,6.006721486836e-03
1.512084661292e+01,6.779054893775e-03,1.764657718832e-01,6.288933143422e-03,2.818276043006e-01,3.727767178554e-03,2.875878624677e-01,1.409240692967e-03,1.871639359222e-01,2.272480852640e-05,5.195800273551e-03
1.537793003067e+01,6.640811245708e-03,1.764000049348e-01,6.136142227169e-03,2.815480022750e-01,3.624601782711e-03,2.872743883065e-01,1.365540497992e-03,1.869479768398e-01,1.894749470320e-05,4.480717417511e-03
1.563938436000e+01,6.505416703949e-03,1.763350739550e-01,5.987210912695e-03,2.812756078216e-01,3.524369293481e-03,2.869675922211e-01,1.323215088750e-03,1.867350405318e-01,1.574929720326e-05,3.852126007469e-03
1.590528391480e+01,6.372812264043e-03,1.762709868140e-01,5.842033958067e-03,2.810101929960e-01,3.426981467824e-03,2.866672215766e-01,1.282228977618e-03,1.865263336862e-01,1.304984648979e-05,3.301324801443e-03
1.617570427245e+01,6.242940070715e-03,1.762077493375e-01,5.700509381970e-03,2.807515370607e-01,3.332353215443e-03,2.863730507470e-01,1.242544177410e-03,1.863226257278e-01,1.077857527140e-05,2.820250960798e-03
1.645072229527e+01,6.115743427186e-03,1.761453660912e-01,5.562538342509e-03,2.804994261607e-01,3.240402432469e-03,2.860848786488e-01,1.204121172855e-03,1.861243272185e-01,8.873711311112e-06,2.401459340260e-03
1.673041615238e+01,5.991166793879e-03,1.760838409467e-01,5.428025055848e-03,2.802536547861e-01,3.151049847086e-03,2.858025263397e-01,1.166919736197e-03,1.859315646091e-01,7.281377133624e-06,2.038107152420e-03
1.701486534196e+01,5.869155729032e-03,1.760231759678e-01,5.296876638763e-03,2.800140232033e-01,3.064218821937e-03,2.855258296289e-01,1.130899564351e-03,1.857442448097e-01,5.954726743631e-06,1.723926992451e-03
1.730415071377e+01,5.749656896901e-03,1.759633722173e-01,5.169003042554e-03,2.797803392362e-01,2.979835232213e-03,2.852546371891e-01,1.096020807749e-03,1.855621173842e-01,4.853152209622e-06,1.453196992411e-03
1.759835449220e+01,5.632618055673e-03,1.759044300242e-01,5.044316942565e-03,2.795524176407e-01,2.897827375436e-03,2.849888110406e-01,1.062244493669e-03,1.853848327609e-01,3.941633493267e-06,1.220732094747e-03
1.789756029961e+01,5.517988026991e-03,1.758463486883e-01,4.922733636428e-03,2.793300796713e-01,2.818125819988e-03,2.847282205190e-01,1.029532776475e-03,1.852119819841e-01,3.190015217092e-06,1.021834174703e-03
1.820185318009e+01,5.405716675540e-03,1.757891264641e-01,4.804170947756e-03,2.791131526958e-01,2.740663318388e-03,2.844727415707e-01,9.978491264021e-04,1.850431334187e-01,2.572438486520e-06,8.522680588903e-04
1.851131962364e+01,5.295754899510e-03,1.757327608931e-01,4.688549160294e-03,2.789014713696e-01,2.665374745561e-03,2.842222582688e-01,9.671584655547e-04,1.848778665309e-01,2.066861839896e-06,7.082493851708e-04
1.882604759077e+01,5.188054608763e-03,1.756772487521e-01,4.575790889171e-03,2.786948749544e-01,2.592196968053e-03,2.839766566940e-01,9.374271653025e-04,1.847157844318e-01,1.654478717371e-06,5.863804593333e-04
1.914612653748e+01,5.082568707318e-03,1.756225861303e-01,4.465821041179e-03,2.784932096059e-01,2.521068814114e-03,2.837358288371e-01,9.086230737553e-04,1.845565341897e-01,1.319372243598e-06,4.836477737574e-04
1.947164744070e+01,4.979251070532e-03,1.755687683185e-01,4.358566715374e-03,2.782963270053e-01,2.451930977198e-03,2.834996691860e-01,8.807154524294e-04,1.843998110618e-01,1.048099244748e-06,3.973816448048e-04
1.980270282412e+01,4.878056533140e-03,1.755157900616e-01,4.253957122253e-03,2.781040838191e-01,2.384725959623e-03,2.832680752265e-01,8.536749169924e-04,1.842453632936e-01,8.293506486906e-07,3.252274012933e-04
2.013938678455e+01,4.778940877267e-03,1.754636458306e-01,4.151923521623e-03,2.779163421567e-01,2.319398008746e-03,2.830409468574e-01,8.274733455646e-04,1.840929894676e-01,6.536487569881e-07,2.651166022633e-04
2.048179501858e+01,4.681860796775e-03,1.754123292260e-01,4.052399155099e-03,2.777329695572e-01,2.255893066578e-03,2.828181871357e-01,8.020837958185e-04,1.839425362219e-01,5.130901882259e-07,2.152433489599e-04
2.083002484986e+01,4.586773896162e-03,1.753618336151e-01,3.955319168967e-03,2.775538381279e-01,2.194158704226e-03,2.825997009416e-01,7.774804241717e-04,1.837938949602e-01,4.010997016187e-07,1.740331235625e-04
2.118417525673e+01,4.493638660623e-03,1.753121517100e-01,3.860620549555e-03,2.773788242908e-01,2.134144059243e-03,2.823853935546e-01,7.536383653194e-04,1.836469872715e-01,3.122452083958e-07,1.401260577635e-04
2.154434690032e+01,4.402414448330e-03,1.752632759629e-01,3.768242070296e-03,2.772078091942e-01,2.075799823032e-03,2.821751755622e-01,7.305337046673e-04,1.835017700514e-01,2.420458398632e-07,1.123477267532e-04
2.191064215322e+01,4.313061477495e-03,1.752151987848e-01,3.678124241350e-03,2.770406792243e-01,2.019078152455e-03,2.819689577713e-01,7.081433780796e-04,1.833582220478e-01,1.868144625783e-07,8.968518469125e-05
2.228316512855e+01,4.225540792048e-03,1.751679118889e-01,3.590209218352e-03,2.768773232810e-01,1.963932635584e-03,2.817666527776e-01,6.864451005700e-04,1.832163348881e-01,1.435532555838e-07,7.127985430717e-05
2.266202170953e+01,4.139814254646e-03,1.751214066926e-01,3.504440782809e-03,2.767176351651e-01,1.910318249144e-03,2.815681753578e-01,6.654173399093e-04,1.830761142645e-01,1.098183973585e-07,5.639912991077e-05
2.304731957963e+01,4.055844540527e-03,1.750756747922e-01,3.420764277216e-03,2.765615125145e-01,1.858191318776e-03,2.813734431234e-01,6.450392587591e-04,1.829375720108e-01,8.361912745833e-08,4.441671947080e-05
2.343916825313e+01,3.973595093744e-03,1.750307068236e-01,3.339126545958e-03,2.764088559163e-01,1.807509459270e-03,2.811823739357e-01,6.252906761089e-04,1.828007219494e-01,6.338447907247e-08,3.482309105855e-05
2.383767910624e+01,3.893030146603e-03,1.749864940056e-01,3.259475904362e-03,2.762595701383e-01,1.758231558957e-03,2.809948897172e-01,6.061520496229e-04,1.826655809835e-01,4.781727686522e-08,2.717144769780e-05
2.424296540883e+01,3.814114676147e-03,1.749430269735e-01,3.181762081872e-03,2.761135631605e-01,1.710317714612e-03,2.808109125576e-01,5.876044301418e-04,1.825321615181e-01,3.590314252743e-08,2.110104417865e-05
2.465514235653e+01,3.736814402042e-03,1.749002963868e-01,3.105936173837e-03,2.759707456961e-01,1.663729216435e-03,2.806303683835e-01,5.696294636261e-04,1.824004774310e-01,2.682447772985e-08,1.630595742143e-05
2.507432710354e+01,3.661095763971e-03,1.748582926190e-01,3.031950609340e-03,2.758310319712e-01,1.618428485107e-03,2.804531827221e-01,5.522093453769e-04,1.822705352688e-01,1.994506090906e-08,1.253989618537e-05
2.550063879589e+01,3.586925912278e-03,1.748170060373e-01,2.959759103547e-03,2.756943390535e-01,1.574379058923e-03,2.802792844483e-01,5.353268231571e-04,1.821423402357e-01,1.475512448721e-08,9.595000404989e-06
2.593419860535e+01,3.514272692245e-03,1.747764269851e-01,2.889316619112e-03,2.755605868189e-01,1.531545550381e-03,2.801086043675e-01,5.189651765701e-04,1.820158948735e-01,1.085849107497e-08,7.303232781489e-06
2.637512976380e+01,3.443104628635e-03,1.747365457581e-01,2.820579329644e-03,2.754296979927e-01,1.489893611039e-03,2.799410748906e-01,5.031082008858e-04,1.818911989260e-01,7.950550139613e-09,5.530780090186e-06
2.682355759835e+01,3.373390906833e-03,1.746973523850e-01,2.753504578012e-03,2.753015975619e-01,1.449389898120e-03,2.797766297792e-01,4.877401849687e-04,1.817682468200e-01,5.791132587670e-09,4.166738673023e-06
2.727960956686e+01,3.305101366847e-03,1.746588370429e-01,2.688050843428e-03,2.751762128830e-01,1.410002044288e-03,2.796152042704e-01,4.728459104377e-04,1.816470326764e-01,4.194593199700e-09,3.121520195148e-06
2.774341529426e+01,3.238206487712e-03,1.746209899916e-01,2.624177713634e-03,2.750534742276e-01,1.371698632230e-03,2.794567359993e-01,4.584106295885e-04,1.815275477132e-01,3.018931801797e-09,2.323663029362e-06
2.821510660932e+01,3.172677368870e-03,1.745838013151e-01,2.561845847594e-03,2.749333142750e-01,1.334449165501e-03,2.793011650871e-01,4.444200616698e-04,1.814097844597e-01,2.167218710495e-09,1.725305999922e-06
2.869481758218e+01,3.108485717089e-03,1.745472609247e-01,2.501016929567e-03,2.748156664700e-01,1.298224017260e-03,2.791484292772e-01,4.308603553006e-04,1.812937273421e-01,1.539951029599e-09,1.267984214491e-06
2.918268456241e+01,3.045603845338e-03,1.745113592318e-01,2.441653671271e-03,2.747004684454e-01,1.262994450089e-03,2.789984737685e-01,4.177181144402e-04,1.811793688691e-01,1.093418622651e-09,9.311870937706e-07
2.967884621779e+01,2.984004645166e-03,1.744760863378e-01,2.383719748420e-03,2.745876582809e-01,1.228732534464e-03,2.788512395028e-01,4.049803408404e-04,1.810666913820e-01,7.689538311453e-10,6.773206118650e-07
3.018344357372e+01,2.923661584284e-03,1.744414326089e-01,2.327179792172e-03,2.744771765784e-01,1.195411168955e-03,2.787066729879e-01,3.926344607089e-04,1.809556839179e-01,5.380321242199e-10,4.901689295487e-07
3.069662005331e+01,2.864548681345e-03,1.744073879175e-01,2.271999353828e-03,2.743689655150e-01,1.163004026464e-03,2.785647198838e-01,3.806682854865e-04,1.808463308327e-01,3.747520158294e-10,3.531222598716e-07
3.121852151812e+01,2.806640520104e-03,1.743739432191e-01,2.218144891224e-03,2.742629703364e-01,1.131485545736e-03,2.784253284406e-01,3.690700154844e-04,1.807386190062e-01,2.524309142433e-10,2.460181809507e-07
3.174929630965e+01,2.749912199203e-03,1.743410882274e-01,2.165583707591e-03,2.741591349473e-01,1.100830890543e-03,2.782884451578e-01,3.578282047470e-04,1.806325266702e-01,1.808879179941e-10,1.823382440658e-07
3.228909529150e+01,2.694339360574e-03,1.743088138669e-01,2.114283982826e-03,2.740574087409e-01,1.071015962404e-03,2.781540234360e-01,3.469317920879e-04,1.805280443616e-01,1.234294506264e-10,1.286857770645e-07
3.283807189220e+01,2.639898152191e-03,1.742771106834e-01,2.064214704267e-03,2.739577409971e-01,1.042017341198e-03,2.780220142530e-01,3.363700512671e-04,1.804251562990e-01,7.612388252038e-11,8.208734873429e-08
3.339638214892e+01,2.586565218117e-03,1.742459688744e-01,2.015345644370e-03,2.738600807232e-01,1.013812268397e-03,2.778923667437e-01,3.261325767765e-04,1.803238376199e-01,5.463316967894e-11,6.093337615002e-08
3.396418475170e+01,2.534317708322e-03,1.742153796669e-01,1.967647374455e-03,2.737643814112e-01,9.863786649970e-04,2.777650385041e-01,3.162093198130e-04,1.802240796027e-01,3.659434607583e-11,4.221398778421e-08
3.454164108866e+01,2.483133241541e-03,1.741853335576e-01,1.921091206998e-03,2.736705962190e-01,9.596950599767e-04,2.776399815521e-01,3.065905243188e-04,1.801258607656e-01,2.401434566078e-11,2.865211542442e-08
3.512891529181e+01,2.432989911926e-03,1.741558214473e-01,1.875649194632e-03,2.735786806160e-01,9.337406125911e-04,2.775171536090e-01,2.972667517941e-04,1.800291659454e-01,1.665237162941e-11,2.054970416868e-08
3.572617428372e+01,2.383866276913e-03,1.741268345317e-01,1.831294096319e-03,2.734885904292e-01,9.084950682746e-04,2.773965108587e-01,2.882288531772e-04,1.799339758442e-01,1.257419218599e-11,1.604919001544e-08
3.633358782496e+01,2.335741339687e-03,1.740983637566e-01,1.787999368866e-03,2.734002833870e-01,8.839387502589e-04,2.772780104897e-01,2.794679691728e-04,1.798402726544e-01,9.843798023645e-12,1.299508918911e-08
3.695132856237e+01,2.288594545971e-03,1.740704002776e-01,1.745739140184e-03,2.733137179470e-01,8.600525486997e-04,2.771616127053e-01,2.709755191929e-04,1.797480390288e-01,8.849847506622e-12,1.208358782578e-08
3.757957207810e+01,2.242405774102e-03,1.740429354412e-01,1.704488197749e-03,2.732288542987e-01,8.368178856378e-04,2.770472748876e-01,2.627431881936e-04,1.796572551973e-01,3.792674292072e-12,5.356106560486e-09
3.821849693955e+01,2.197155323958e-03,1.740159606541e-01,1.664221967529e-03,2.731456538640e-01,8.142167263651e-04,2.769349603904e-01,2.547629284877e-04,1.795679058991e-01,3.552474267178e-12,5.188934001566e-09
3.886828475010e+01,2.152823910789e-03,1.739894676158e-01,1.624916489987e-03,2.730640781463e-01,7.922315344807e-04,2.768246289690e-01,2.470269353416e-04,1.794799693833e-01,1.619860825332e-12,2.447194309019e-09
3.952912020073e+01,2.109392647807e-03,1.739634476362e-01,1.586548419116e-03,2.729840912896e-01,7.708452781140e-04,2.767162437794e-01,2.395276586009e-04,1.793934310946e-01,1.333937159234e-12,2.084345300765e-09
4.020119112254e+01,2.066843050334e-03,1.739378926662e-01,1.549094985359e-03,2.729056565711e-01,7.500414030292e-04,2.766097671930e-01,2.322577726658e-04,1.793082676288e-01,1.868658074375e-12,3.020005151545e-09
4.088468854009e+01,2.025157019932e-03,1.739127947215e-01,1.512534003390e-03,2.728287403853e-01,7.298038315638e-04,2.765051655148e-01,2.252101963255e-04,1.792244670963e-01,1.183152161475e-12,1.977707173249e-09
4.157980672575e+01,1.984316833182e-03,1.738881456236e-01,1.476843834150e-03,2.727533082852e-01,7.101169288670e-04,2.764024015990e-01,2.183780581561e-04,1.791420085254e-01,4.585614501487e-12,7.927978700437e-09
4.228674325489e+01,1.944305136766e-03,1.738639372557e-01,1.442003382755e-03,2.726793271432e-01,6.909655062915e-04,2.763014409080e-01,2.117547009892e-04,1.790608701300e-01,2.483665449777e-12,4.441212707059e-09
4.300569906203e+01,1.905104945995e-03,1.738401621510e-01,1.407992085256e-03,2.726067653952e-01,6.723348043072e-04,2.762022500367e-01,2.053336823284e-04,1.789810355108e-01,2.186887197654e-12,4.044626335188e-09
4.373687849797e+01,1.866699624555e-03,1.738168123870e-01,1.374789888552e-03,2.725355918853e-01,6.542104783086e-04,2.761047960294e-01,1.991087618928e-04,1.789024892485e-01,1.380266053683e-12,2.640331004188e-09
4.448048938785e+01,1.829072891354e-03,1.737938808999e-01,1.342377240524e-03,2.724657765294e-01,6.365785904220e-04,2.760090480197e-01,1.930738902603e-04,1.788252124265e-01,4.523826080259e-12,8.950452944660e-09
4.523674309027e+01,1.792208792175e-03,1.737713595351e-01,1.310735071998e-03,2.723972893085e-01,6.194255864468e-04,2.759149723583e-01,1.872232044971e-04,1.787491837875e-01,2.889427297331e-12,5.912816896941e-09
4.600585455730e+01,1.756091718115e-03,1.737492414660e-01,1.279844793098e-03,2.723301020959e-01,6.027383020888e-04,2.758225401699e-01,1.815510325613e-04,1.786743895951e-01,5.317324107606e-12,1.125432200719e-08
4.678804239563e+01,1.720706377068e-03,1.737275191613e-01,1.249688269533e-03,2.722641863097e-01,5.865039322013e-04,2.757317186379e-01,1.760518706613e-04,1.786008077197e-01,3.533167978947e-12,7.734531905549e-09
4.758352892866e+01,1.686037800827e-03,1.737061857467e-01,1.220247821074e-03,2.721995150895e-01,5.707100392705e-04,2.756424796079e-01,1.707203920237e-04,1.785284213268e-01,1.354260793246e-12,3.066306759103e-09
4.839254025973e+01,1.652071331759e-03,1.736852343776e-01,1.191506204995e-03,2.721360622899e-01,5.553445338828e-04,2.755547955945e-01,1.655514404657e-04,1.784572186431e-01,1.008149389992e-12,2.360922503565e-09
4.921530633638e+01,1.618792615258e-03,1.736646581326e-01,1.163446603086e-03,2.720738020817e-01,5.403956600054e-04,2.754686373836e-01,1.605400127334e-04,1.783871799258e-01,7.379418770965e-12,1.787403244624e-08
5.005206101567e+01,1.586187591355e-03,1.736444497882e-01,1.136052606773e-03,2.720127079672e-01,5.258519859940e-04,2.753839740837e-01,1.556812574533e-04,1.783182807892e-01,3.047180787332e-12,7.633824159927e-09
5.090304213071e+01,1.554242500031e-03,1.736246030801e-01,1.109308222800e-03,2.719527566306e-01,5.117024101891e-04,2.753007809064e-01,1.509704856706e-04,1.782505097505e-01,1.374878227407e-12,3.562474057607e-09
5.176849155821e+01,1.522943865171e-03,1.736051116726e-01,1.083197845540e-03,2.718939238971e-01,4.979361378854e-04,2.752190322707e-01,1.464031501667e-04,1.781838508968e-01,2.473644685314e-12,6.629310165774e-09
5.264865528726e+01,1.492278484306e-03,1.735859686525e-01,1.057706252837e-03,2.718361860713e-01,4.845426683394e-04,2.751386992589e-01,1.419748412921e-04,1.781182836869e-01,1.337028921203e-12,3.706084934187e-09
5.354378348923e+01,1.462233437687e-03,1.735671682411e-01,1.032818601115e-03,2.717795212138e-01,4.715118036433e-04,2.750597592749e-01,1.376812941644e-04,1.780537972927e-01,8.802354282305e-13,2.523579298147e-09
5.445413058888e+01,1.432796064969e-03,1.735487037815e-01,1.008520405924e-03,2.717239066083e-01,4.588336203543e-04,2.749821848568e-01,1.335183672472e-04,1.779903693168e-01,1.080888701626e-12,3.205107749821e-09
5.537995533669e+01,1.403953974422e-03,1.735305694775e-01,9.847975394841e-04,2.716693204759e-01,4.464984770227e-04,2.749059525404e-01,1.294820556162e-04,1.779279879122e-01,1.681901418759e-12,5.158289817406e-09
