ft,spinup_g0.2_re,spinup_g0.2_im,spinup_g0.5_re,spinup_g0.5_im,spinup_g0.8_re,spinup_g0.8_im,spinup_g1.0_re,spinup_g1.0_im
4.473089386514e+00,9.611681533236e-01,-3.048567447452e-02,9.169010040088e-01,-1.038342418083e-01,8.940899788359e-01,-1.842143894450e-01,8.878131310915e-01,-2.350447099038e-01
4.514508094261e+00,9.601851915654e-01,-2.859949806853e-02,9.130637282299e-01,-9.965033201799e-02,8.869329393352e-01,-1.787276214242e-01,8.785141411852e-01,-2.291263503890e-01
4.556310319797e+00,9.592801542032e-01,-2.667110737514e-02,9.093925605307e-01,-9.529707147500e-02,8.799819283074e-01,-1.729241649812e-01,8.694276276288e-01,-2.227971992544e-01
4.598499614318e+00,9.584556102101e-01,-2.470340285697e-02,9.058966742954e-01,-9.077967024658e-02,8.732531956628e-01,-1.668090086110e-01,8.605741488642e-01,-2.160611847437e-01
4.641079561898e+00,9.577140444130e-01,-2.269945493644e-02,9.025851840277e-01,-8.610386222940e-02,8.667630931461e-01,-1.603879954181e-01,8.519745101165e-01,-2.089232727793e-01
4.684053779804e+00,9.570578470661e-01,-2.066250423563e-02,8.994671179806e-01,-8.127591616375e-02,8.605280347099e-01,-1.536678514675e-01,8.436497185456e-01,-2.013895079039e-01
4.727425918792e+00,9.564893030807e-01,-1.859596128234e-02,8.965513893129e-01,-7.630264557267e-02,8.545644540691e-01,-1.466562129916e-01,8.356209347172e-01,-1.934670532269e-01
4.771199663426e+00,9.560105809278e-01,-1.650340564335e-02,8.938467657749e-01,-7.119141750274e-02,8.488887593898e-01,-1.393616522478e-01,8.279094203064e-01,-1.851642291302e-01
4.815378732384e+00,9.556237212325e-01,-1.438858444511e-02,8.913618379343e-01,-6.595015993820e-02,8.435172850771e-01,-1.317937018153e-01,8.205364819543e-01,-1.764905504718e-01
4.859966878781e+00,9.553306250833e-01,-1.225541024166e-02,8.891049859597e-01,-6.058736775487e-02,8.384662406360e-01,-1.239628771041e-01,8.135234112112e-01,-1.674567620097e-01
4.904967890480e+00,9.551330420819e-01,-1.010795818918e-02,8.870843449898e-01,-5.511210707588e-02,8.337516565930e-01,-1.158806968398e-01,8.068914205136e-01,-1.580748717512e-01
4.950385590421e+00,9.550325581628e-01,-7.950462486019e-03,8.853077691251e-01,-4.953401788624e-02,8.293893274789e-01,-1.075597012757e-01,8.006615751572e-01,-1.483581819184e-01
4.996223836942e+00,9.550305832169e-01,-5.787312037558e-03,8.837827940871e-01,-4.386331475982e-02,8.253947518884e-01,-9.901346787197e-02,7.948547212453e-01,-1.383213172005e-01
5.042486524105e+00,9.551283385546e-01,-3.623045305070e-03,8.825165986050e-01,-3.811078554796e-02,8.217830696495e-01,-9.025662417282e-02,7.894914096125e-01,-1.279802499526e-01
5.089177582033e+00,9.553268442510e-01,-1.462344298382e-03,8.815159645979e-01,-3.228778787645e-02,8.185689961527e-01,-8.130485760041e-02,7.845918157410e-01,-1.173523219805e-01
5.136300977238e+00,9.556269064177e-01,6.899723271074e-04,8.807872362353e-01,-2.640624329451e-02,8.157667539102e-01,-7.217492187603e-02,7.801756557140e-01,-1.064562625391e-01
5.183860712959e+00,9.560291044513e-01,2.828957107453e-03,8.803362779700e-01,-2.047862891796e-02,8.133900014350e-01,-6.288463977001e-02,7.762620982737e-01,-9.531220215586e-02
5.231860829505e+00,9.565337783134e-01,4.949542578227e-03,8.801684316545e-01,-1.451796640738e-02,8.114517595565e-01,-5.345290187388e-02,7.728696730790e-01,-8.394168187868e-02
5.280305404596e+00,9.571410159001e-01,7.046551088845e-03,8.802884728635e-01,-8.537808121885e-03,8.099643353077e-01,-4.389966108205e-02,7.700161752872e-01,-7.236765753457e-02
5.329198553709e+00,9.578506405659e-01,9.114705656233e-03,8.807005665638e-01,-2.552220290108e-03,8.089392435513e-01,-3.424592246440e-02,7.677185666184e-01,-6.061449857472e-02
5.378544430428e+00,9.586621988696e-01,1.114864188832e-02,8.814082222862e-01,3.424236958664e-03,8.083871265349e-01,-2.451372820763e-02,7.659928730928e-01,-4.870798107259e-02
5.428347226801e+00,9.595749486173e-01,1.314292100484e-02,8.824142489743e-01,9.376532856848e-03,8.083176715990e-01,-1.472613730080e-02,7.648540796682e-01,-3.667527443383e-02
5.478611173686e+00,9.605878472800e-01,1.509204397937e-02,8.837207096999e-01,1.528919270406e-02,8.087395272887e-01,-4.907199640189e-03,7.643160220476e-01,-2.454492137160e-02
5.529340541123e+00,9.616995408695e-01,1.699046682257e-02,8.853288764544e-01,2.114632815962e-02,8.096602181570e-01,4.918075769894e-03,7.643912759623e-01,-1.234681069795e-02
5.580539638686e+00,9.629083533623e-01,1.883261702204e-02,8.872391852458e-01,2.693167125870e-02,8.110860585780e-01,1.472375883931e-02,7.650910442855e-01,-1.121424814118e-04
5.632212815856e+00,9.642122767639e-01,2.061291114899e-02,8.894511917459e-01,3.262861227998e-02,8.130220659260e-01,2.448304295010e-02,7.664250423739e-01,1.212661487615e-02
5.684364462388e+00,9.656089619127e-01,2.232577363633e-02,8.919635277573e-01,3.822024158188e-02,8.154718735145e-01,3.416829635326e-02,7.684013820841e-01,2.433577608440e-02
5.736999008684e+00,9.670957101264e-01,2.396565672644e-02,8.947738587865e-01,4.368939551209e-02,8.184376437248e-01,4.375112069520e-02,7.710264549614e-01,3.648049936243e-02
5.790120926168e+00,9.686694657980e-01,2.552706157980e-02,8.978788430284e-01,4.901870648034e-02,8.219199817964e-01,5.320241694848e-02,7.743048151495e-01,4.852485620701e-02
5.843734727668e+00,9.703268100545e-01,2.700456052819e-02,9.012740920923e-01,5.419065726772e-02,8.259178507888e-01,6.249245900246e-02,7.782390626264e-01,6.043191093077e-02
5.897844967801e+00,9.720639555916e-01,2.839282044773e-02,9.049541338139e-01,5.918763962691e-02,8.304284882689e-01,7.159097514588e-02,7.828297274224e-01,7.216381034620e-02
5.952456243354e+00,9.738767428063e-01,2.968662721817e-02,9.089123775201e-01,6.399201720611e-02,8.354473253149e-01,8.046723764600e-02,7.880751555380e-01,8.368188394407e-02
6.007573193681e+00,9.757606373469e-01,3.088091122500e-02,9.131410821336e-01,6.858619280585e-02,8.409679084756e-01,8.909016059720e-02,7.939713973341e-01,9.494675488035e-02
6.063200501092e+00,9.777107292070e-01,3.197077385064e-02,9.176313275190e-01,7.295267995102e-02,8.469818253587e-01,9.742840617520e-02,8.005120992247e-01,1.059184620465e-01
6.119342891254e+00,9.797217334885e-01,3.295151488989e-02,9.223729894926e-01,7.707417873165e-02,8.534786345681e-01,1.054504993916e-01,8.076883995630e-01,1.165565934518e-01
6.176005133593e+00,9.817879929620e-01,3.381866081297e-02,9.273547189320e-01,8.093365583381e-02,8.604458007473e-01,1.131249513971e-01,8.154888296664e-01,1.268204310940e-01
6.233192041694e+00,9.839034825514e-01,3.456799378698e-02,9.325639254376e-01,8.451442864722e-02,8.678686355260e-01,1.204203913289e-01,8.238992209864e-01,1.366691074342e-01
6.290908473717e+00,9.860618158716e-01,3.519558135365e-02,9.379867660090e-01,8.780025329886e-02,8.757302452027e-01,1.273057066411e-01,8.329026194812e-01,1.460617735251e-01
6.349159332804e+00,9.882562539431e-01,3.569780664729e-02,9.436081392113e-01,9.077541642084e-02,8.840114860316e-01,1.337501917930e-01,8.424792083053e-01,1.549577787666e-01
6.407949567500e+00,9.904797162067e-01,3.607139902273e-02,9.494116853130e-01,9.342483041803e-02,8.926909280129e-01,1.397237051006e-01,8.526062399782e-01,1.633168621812e-01
6.467284172168e+00,9.927247939588e-01,3.631346494799e-02,9.553797928831e-01,9.573413195419e-02,9.017448281125e-01,1.451968334813e-01,8.632579792436e-01,1.710993550074e-01
6.527168187421e+00,9.949837663189e-01,3.642151900142e-02,9.614936123355e-01,9.768978332671e-02,9.111471138625e-01,1.501410647414e-01,8.744056578700e-01,1.782663943136e-01
6.587606700541e+00,9.972486188369e-01,3.639351479705e-02,9.677330769090e-01,9.927917634826e-02,9.208693783095e-01,1.545289669659e-01,8.860174426812e-01,1.847801472243e-01
6.648604845918e+00,9.995110648396e-01,3.622787564621e-02,9.740769315620e-01,1.004907382994e-01,9.308808872928e-01,1.583343744803e-01,8.980584181375e-01,1.906040452356e-01
6.710167805485e+00,1.001762569604e+00,3.592352474720e-02,9.805027702529e-01,1.013140394600e-01,9.411486000370e-01,1.615325797507e-01,9.104905848061e-01,1.957030279690e-01
6.772300809156e+00,1.003994377436e+00,3.547991467872e-02,9.869870820613e-01,1.017399016681e-01,9.516372040451e-01,1.641005304861e-01,9.232728750782e-01,2.000437955841e-01
6.835009135271e+00,1.006197541714e+00,3.489705595664e-02,9.935053065812e-01,1.017605072947e-01,9.623091652648e-01,1.660170310950e-01,9.363611874907e-01,2.035950689232e-01
6.898298111047e+00,1.008362957952e+00,3.417554439788e-02,1.000031898995e+00,1.013695079622e-01,9.731247944837e-01,1.672629475337e-01,9.497084410033e-01,2.063278563156e-01
6.962173113026e+00,1.010481399906e+00,3.331658701997e-02,1.006540405200e+00,1.005621322681e-01,9.840423308743e-01,1.678214144624e-01,9.632646505645e-01,2.082157258096e-01
7.026639567536e+00,1.012543558735e+00,3.232202618963e-02,1.013003547317e+00,9.933529171612e-02,9.950180435748e-01,1.676780435031e-01,9.769770252627e-01,2.092350814401e-01
7.091702951150e+00,1.014540085212e+00,3.119436172054e-02,1.019393319871e+00,9.768768399021e-02,1.006006352130e+00,1.668211312640e-01,9.907900903119e-01,2.093654419648e-01
7.157368791151e+00,1.016461634939e+00,2.993677060687e-02,1.025681096867e+00,9.561989264534e-02,1.016959966558e+00,1.652418656675e-01,1.004645834055e+00,2.085897203333e-01
7.223642666003e+00,1.018298916512e+00,2.855312406836e-02,1.031837749936e+00,9.313448222693e-02,1.027830047712e+00,1.629345289881e-01,1.018483881086e+00,2.068945019702e-01
7.290530205822e+00,1.020042742537e+00,2.704800157216e-02,1.037833777633e+00,9.023608777121e-02,1.038566388537e+00,1.598966958746e-01,1.032241692479e+00,2.042703197751e-01
7.358037092858e+00,1.021684083386e+00,2.542670148953e-02,1.043639445904e+00,8.693149758220e-02,1.049117616666e+00,1.561294245022e-01,1.045854794012e+00,2.007119235595e-01
7.426169061976e+00,1.023214123522e+00,2.369524803873e-02,1.049224939657e+00,8.322972812785e-02,1.059431418716e+00,1.516374388743e-01,1.059257033093e+00,1.962185414593e-01
7.494931901143e+00,1.024624320215e+00,2.186039416329e-02,1.054560525238e+00,7.914208985022e-02,1.069454786460e+00,1.464293001693e-01,1.072380864957e+00,1.907941306843e-01
7.564331451918e+00,1.025906464414e+00,1.992961999355e-02,1.059616723547e+00,7.468224264253e-02,1.079134284906e+00,1.405175649142e-01,1.085157668485e+00,1.844476147910e-01
7.634373609952e+00,1.027052743499e+00,1.791112654313e-02,1.064364493381e+00,6.986623971106e-02,1.088416342116e+00,1.339189276560e-01,1.097518091803e+00,1.771931045020e-01
7.705064325487e+00,1.028055805618e+00,1.581382429781e-02,1.068775424476e+00,6.471255851360e-02,1.097247560395e+00,1.266543457069e-01,1.109392427534e+00,1.690500989382e-01
7.776409603861e+00,1.028908825238e+00,1.364731636540e-02,1.072821939586e+00,5.924211744968e-02,1.105575048274e+00,1.187491434549e-01,1.120711017348e+00,1.600436639883e-01
7.848415506019e+00,1.029605569519e+00,1.142187586963e-02,1.076477504780e+00,5.347827697232e-02,1.113346772421e+00,1.102330936599e-01,1.131404685110e+00,1.502045844158e-01
7.921088149026e+00,1.030140465071e+00,9.148417290903e-03,1.079716846994e+00,4.744682379847e-02,1.120511928415e+00,1.011404731068e-01,1.141405197635e+00,1.395694861987e-01
7.994433706590e+00,1.030508664589e+00,6.838461481469e-03,1.082516177729e+00,4.117593691667e-02,1.127021328967e+00,9.151008995793e-02,1.150645751686e+00,1.281809255145e-01
8.068458409583e+00,1.030706112848e+00,4.504094112619e-03,1.084853421569e+00,3.469613412774e-02,1.132827807931e+00,8.138528013741e-02,1.159061485453e+00,1.160874407337e-01
8.143168546574e+00,1.030729611456e+00,2.157917347538e-03,1.086708448089e+00,2.804019790855e-02,1.137886638087e+00,7.081387010748e-02,1.166590012389e+00,1.033435637593e-01
8.218570464359e+00,1.030576881748e+00,-1.870054245204e-04,1.088063305491e+00,2.124307946214e-02,1.142155960376e+00,5.984810344293e-02,1.173171974794e+00,9.000978707058e-02
8.294670568505e+00,1.030246625148e+00,-2.517211908654e-03,1.088902454148e+00,1.434177991110e-02,1.145597221896e+00,4.854452869924e-02,1.178751614119e+00,7.615248288268e-02
8.371475323888e+00,1.029738580275e+00,-4.818910340211e-03,1.089212998056e+00,7.375207706111e-03,1.148175619641e+00,3.696384619080e-02,1.183277354483e+00,6.184377093803e-02
8.448991255249e+00,1.029053576058e+00,-7.078056035273e-03,1.088984912016e+00,3.840114600840e-04,1.149860546565e+00,2.517071145893e-02,1.186702395390e+00,4.716133159756e-02
8.527224947743e+00,1.028193580050e+00,-9.280434986104e-03,1.088211262174e+00,-6.589612418831e-03,1.150626036228e+00,1.323349341540e-02,1.188985309157e+00,3.218816110791e-02
8.606183047501e+00,1.027161741148e+00,-1.141175435637e-02,1.086888417410e+00,-1.350213773394e-02,1.150451201864e+00,1.223985399983e-03,1.190090638025e+00,1.701226618796e-02
8.685872262194e+00,1.025962425856e+00,-1.345773964846e-02,1.085016248871e+00,-2.030895237005e-02,1.149320665393e+00,-1.078293230772e-02,1.189989485450e+00,1.726295409131e-03
8.766299361605e+00,1.024601247241e+00,-1.540423822596e-02,1.082598314811e+00,-2.696462800882e-02,1.147224971513e+00,-2.270967962811e-02,1.188660095526e+00,-1.357289475746e-02
8.847471178197e+00,1.023085085712e+00,-1.723732877894e-02,1.079642027787e+00,-3.342321540180e-02,1.144160981682e+00,-3.447641417146e-02,1.186088414028e+00,-2.878474088286e-02
8.929394607704e+00,1.021422100746e+00,-1.894343621766e-02,1.076158801092e+00,-3.963856461672e-02,1.140132242475e+00,-4.600151931269e-02,1.182268624065e+00,-4.380554162232e-02
9.012076609708e+00,1.019621732702e+00,-2.050945137353e-02,1.072164171278e+00,-4.556466934832e-02,1.135149322530e+00,-5.720214256603e-02,1.177203648897e+00,-5.852909534591e-02
9.095524208234e+00,1.017694693877e+00,-2.192285477388e-02,1.067677893521e+00,-5.115603403415e-02,1.129230112013e+00,-6.799478339689e-02,1.170905614062e+00,-7.284740614437e-02
9.179744492346e+00,1.015652947989e+00,-2.317184364109e-02,1.062724006550e+00,-5.636806213994e-02,1.122400078357e+00,-7.829592897399e-02,1.163396260581e+00,-8.665145721542e-02
9.264744616750e+00,1.013509677333e+00,-2.424546114808e-02,1.057330863882e+00,-6.115746357941e-02,1.114692471858e+00,-8.802273567445e-02,1.154707300725e+00,-9.983204977412e-02
9.350531802401e+00,1.011279236888e+00,-2.513372684110e-02,1.051531128150e+00,-6.548267881308e-02,1.106148474612e+00,-9.709375341079e-02,1.144880707595e+00,-1.122807046912e-01
9.437113337118e+00,1.008977094750e+00,-2.582776702015e-02,1.045361725380e+00,-6.930431673199e-02,1.096817286277e+00,-1.054296890548e-01,1.133968929596e+00,-1.238906230476e-01
9.524496576198e+00,1.006619758358e+00,-2.631994374770e-02,1.038863756243e+00,-7.258560297954e-02,1.086756140184e+00,-1.129542043933e-01,1.122035020890e+00,-1.345577007080e-01
9.612688943049e+00,1.004224686065e+00,-2.660398104004e-02,1.032082361496e+00,-7.529283490231e-02,1.076030243485e+00,-1.195947431714e-01,1.109152678905e+00,-1.441815908625e-01
9.701697929813e+00,1.001810183769e+00,-2.667508668422e-02,1.025066539071e+00,-7.739583885410e-02,1.064712635269e+00,-1.252833808682e-01,1.095406180242e+00,-1.526668072808e-01
9.791531098008e+00,9.993952864338e-01,-2.653006802010e-02,1.017868910606e+00,-7.886842511268e-02,1.052883956957e+00,-1.299576899134e-01,1.080890206580e+00,-1.599238597650e-01
9.882196079166e+00,9.969996245020e-01,-2.616743993305e-02,1.010545435592e+00,-7.968883521290e-02,1.040632129749e+00,-1.335616121080e-01,1.065709552714e+00,-1.658704120000e-01
9.973700575486e+00,9.946432754004e-01,-2.558752322158e-02,1.003155071763e+00,-7.984017606124e-02,1.028051934522e+00,-1.360463290660e-01,1.049978709471e+00,-1.704324506939e-01
1.006605236048e+01,9.923466005152e-01,-2.479253143850e-02,9.957593808968e-01,-7.931083478343e-02,1.015244490331e+00,-1.373711205591e-01,1.033821315090e+00,-1.735454535872e-01
1.015925927965e+01,9.901300682515e-01,-2.378664425676e-02,9.884220797821e-01,-7.809486787933e-02,1.002316628545e+00,-1.375041997491e-01,1.017369469670e+00,-1.751555426211e-01
1.025332925114e+01,9.880140640194e-01,-2.257606538488e-02,9.812085367949e-01,-7.619235792734e-02,9.893801606924e-01,-1.364235134388e-01,1.000762908481e+00,-1.752206073034e-01
1.034827026639e+01,9.860186882428e-01,-2.116906305598e-02,9.741852152750e-01,-7.360973080609e-02,9.765510393024e-01,-1.341174946888e-01,9.841480313860e-01,-1.737113821259e-01
1.044409039088e+01,9.841635437514e-01,-1.957599114066e-02,9.674190657155e-01,-7.036002619517e-02,9.639484123425e-01,-1.305857544579e-01,9.676767872136e-01,-1.706124607950e-01
1.054079776474e+01,9.824675141924e-01,-1.780928899184e-02,9.609768696655e-01,-6.646311399292e-02,9.516935733834e-01,-1.258396983447e-01,9.515054138081e-01,-1.659232290740e-01
1.063840060347e+01,9.809485353829e-01,-1.588345822152e-02,9.549245392026e-01,-6.194584925887e-02,9.399088112468e-01,-1.199030540706e-01,9.357930365023e-01,-1.596586972225e-01
1.073690719867e+01,9.796233618119e-01,-1.381501473866e-02,9.493263768356e-01,-5.684215836647e-02,9.287161646904e-01,-1.128122950697e-01,9.207001300491e-01,-1.518502124052e-01
1.083632591870e+01,9.785073307917e-01,-1.162241454645e-02,9.442443017530e-01,-5.119304924880e-02,9.182360895981e-01,-1.046169454699e-01,9.063868514975e-01,-1.425460310482e-01
1.093666520940e+01,9.776141270423e-01,-9.325952009078e-03,9.397370494179e-01,-4.504653895145e-02,9.085860481775e-01,-9.537975188585e-02,8.930112541430e-01,-1.318117310023e-01
1.103793359483e+01,9.769555507688e-01,-6.947629553928e-03,9.358593526195e-01,-3.845749218248e-02,8.998790317949e-01,-8.517670782727e-02,8.807273954865e-01,-1.197304435503e-01
1.114013967796e+01,9.765412925520e-01,-4.510998077557e-03,9.326611132012e-01,-3.148736518231e-02,8.922220312768e-01,-7.409691718462e-02,8.696833550739e-01,-1.064028858210e-01
1.124329214144e+01,9.763787186108e-01,-2.040967672626e-03,9.301865747819e-01,-2.420385003526e-02,8.857144707517e-01,-6.224228420644e-02,8.600191811227e-01,-9.194717507399e-02
1.134739974831e+01,9.764726702042e-01,4.364113109925e-04,9.284735078470e-01,-1.668041551886e-02,8.804466233556e-01,-4.972701866260e-02,8.518647879421e-01,-7.649840764025e-02
1.145247134274e+01,9.768252811138e-01,2.894196415512e-03,9.275524195866e-01,-8.995741741432e-03,8.764980293434e-01,-3.667694650632e-02,8.453378292574e-01,-6.020798707101e-02
1.155851585080e+01,9.774358172771e-01,5.304829492833e-03,9.274458017691e-01,-1.233047157970e-03,8.739359392964e-01,-2.322861832957e-02,8.405415756147e-01,-4.324268829391e-02
1.166554228123e+01,9.783005427158e-01,7.640439920158e-03,9.281674307396e-01,6.520691921921e-03,8.728138071280e-01,-9.528210259039e-03,8.375628269957e-01,-2.578344732332e-02
1.177355972616e+01,9.794126159202e-01,9.873172577713e-03,9.297217342848e-01,1.417562751497e-02,8.731698594325e-01,4.269785326349e-03,8.364698945519e-01,-8.023869339443e-03
1.188257736191e+01,9.807620207963e-01,1.197553795518e-02,9.321032405818e-01,2.164002813605e-02,8.750257693130e-01,1.800407876336e-02,8.373106878867e-01,9.831548253430e-03
1.199260444980e+01,9.823355361482e-01,1.392078113108e-02,9.352961247145e-01,2.882136322204e-02,8.783854641185e-01,3.150830777935e-02,8.401109464969e-01,2.756947685507e-02
