g0.25_x,g0.25_y,g0.5_x,g0.5_y,g0.75_x,g0.75_y,g1.0_x,g1.0_y,zeta
-7.207221818424e-02,-2.574110069211e-01,-1.640782750887e-01,-2.059187626034e-01,-1.928874724467e-01,-6.161394188956e-02,1.636528168215e-01,1.012886606183e-01,6.991262330568e+00
-7.206667835966e-02,-2.568300903283e-01,-1.635806312241e-01,-2.053359436786e-01,-1.916372409610e-01,-6.229135240422e-02,1.647195289519e-01,9.652761669528e-02,7.025411978128e+00
-7.205956359376e-02,-2.562506606950e-01,-1.630824780395e-01,-2.047573078273e-01,-1.903922198793e-01,-6.297807335950e-02,1.656676571265e-01,9.175742079734e-02,7.059728433679e+00
-7.205088972119e-02,-2.556727172717e-01,-1.625838714092e-01,-2.041828046225e-01,-1.891525313014e-01,-6.367326190852e-02,1.664967966512e-01,8.698105526512e-02,7.094212512016e+00
-7.204067304408e-02,-2.550962588514e-01,-1.620848669564e-01,-2.036123834317e-01,-1.879183040314e-01,-6.437606830415e-02,1.672066207707e-01,8.220153240678e-02,7.128865031911e+00
-7.202892893861e-02,-2.545212846122e-01,-1.615855189696e-01,-2.030459939824e-01,-1.866896720775e-01,-6.508564229015e-02,1.677968850052e-01,7.742188824551e-02,7.163686816137e+00
-7.201567359415e-02,-2.539477931979e-01,-1.610858818760e-01,-2.024835854157e-01,-1.854667767836e-01,-6.580112857000e-02,1.682674251998e-01,7.264518613983e-02,7.198678691485e+00
-7.200092269325e-02,-2.533757833726e-01,-1.605860089245e-01,-2.019251073328e-01,-1.842497648674e-01,-6.652167367300e-02,1.686181621345e-01,6.787450909023e-02,7.233841488787e+00
-7.198469164114e-02,-2.528052540197e-01,-1.600859525762e-01,-2.013705094506e-01,-1.830387894142e-01,-6.724642549713e-02,1.688491015636e-01,6.311295961806e-02,7.269176042929e+00
-7.196699638270e-02,-2.522362034656e-01,-1.595857650836e-01,-2.008197410691e-01,-1.818340101298e-01,-6.797453357653e-02,1.689603350034e-01,5.836365882171e-02,7.304683192880e+00
-7.194785245531e-02,-2.516686304536e-01,-1.590854973256e-01,-2.002727523367e-01,-1.806355915085e-01,-6.870515512946e-02,1.689520425947e-01,5.362974124297e-02,7.340363781704e+00
-7.192727526535e-02,-2.511025332475e-01,-1.585852002368e-01,-1.997294925542e-01,-1.794437047931e-01,-6.943745092172e-02,1.688244924065e-01,4.891435526367e-02,7.376218656582e+00
-7.190528033833e-02,-2.505379103764e-01,-1.580849233147e-01,-1.991899119783e-01,-1.782585257304e-01,-7.017059252505e-02,1.685780436100e-01,4.422065731911e-02,7.412248668837e+00
-7.188188290734e-02,-2.499747600993e-01,-1.575847156481e-01,-1.986539608290e-01,-1.770802352170e-01,-7.090376065023e-02,1.682131463256e-01,3.955181158775e-02,7.448454673947e+00
-7.185709837206e-02,-2.494130806477e-01,-1.570846256320e-01,-1.981215890914e-01,-1.759090186551e-01,-7.163614777784e-02,1.677303427283e-01,3.491098684595e-02,7.484837531571e+00
-7.183094216427e-02,-2.488528700671e-01,-1.565847009073e-01,-1.975927473640e-01,-1.747450658079e-01,-7.236695957404e-02,1.671302684448e-01,3.030135365467e-02,7.521398105564e+00
-7.180342929822e-02,-2.482941265858e-01,-1.560849882304e-01,-1.970673862410e-01,-1.735885692313e-01,-7.309541733692e-02,1.664136533406e-01,2.572608022220e-02,7.558137264005e+00
-7.177457480758e-02,-2.477368482403e-01,-1.555855335922e-01,-1.965454567205e-01,-1.724397246871e-01,-7.382075874862e-02,1.655813222059e-01,2.118833154530e-02,7.595055879209e+00
-7.174439376317e-02,-2.471810329413e-01,-1.550863823630e-01,-1.960269099157e-01,-1.712987301319e-01,-7.454223933645e-02,1.646341954712e-01,1.669126451942e-02,7.632154827755e+00
-7.171290121541e-02,-2.466266785344e-01,-1.545875790648e-01,-1.955116971143e-01,-1.701657853325e-01,-7.525913347984e-02,1.635732896356e-01,1.223802714113e-02,7.669434990502e+00
-7.168011199246e-02,-2.460737828723e-01,-1.540891676923e-01,-1.949997698536e-01,-1.690410905909e-01,-7.597073723684e-02,1.623997182138e-01,7.831753622498e-03,7.706897252612e+00
-7.164604100394e-02,-2.455223437354e-01,-1.535911907853e-01,-1.944910805069e-01,-1.679248461632e-01,-7.667636870406e-02,1.611146921044e-01,3.475560610386e-03,7.744542503571e+00
-7.161070282455e-02,-2.449723588688e-01,-1.530936909703e-01,-1.939855809275e-01,-1.668172521351e-01,-7.737536821899e-02,1.597195194835e-01,-8.274529253412e-04,7.782371637211e+00
-7.157411231106e-02,-2.444238258588e-01,-1.525967095848e-01,-1.934832237457e-01,-1.657185069164e-01,-7.806710046685e-02,1.582156065227e-01,-5.074212160413e-03,7.820385551726e+00
-7.153628392472e-02,-2.438767422581e-01,-1.521002871714e-01,-1.929839619899e-01,-1.646288063518e-01,-7.875095638559e-02,1.566044574522e-01,-9.261668213247e-03,7.858585149702e+00
-7.149723223487e-02,-2.433311057033e-01,-1.516044637441e-01,-1.924877487851e-01,-1.635483438740e-01,-7.942635157603e-02,1.548876742140e-01,-1.338680109586e-02,7.896971338132e+00
-7.145697172860e-02,-2.427869134857e-01,-1.511092785140e-01,-1.919945375906e-01,-1.624773088855e-01,-8.009272848427e-02,1.530669569507e-01,-1.744662383058e-02,7.935545028438e+00
-7.141551675363e-02,-2.422441630841e-01,-1.506147696975e-01,-1.915042824941e-01,-1.614158859910e-01,-8.074955753220e-02,1.511441031034e-01,-2.143818615743e-02,7.974307136496e+00
-7.137288150346e-02,-2.417028519280e-01,-1.501209745974e-01,-1.910169380222e-01,-1.603642543464e-01,-8.139633703227e-02,1.491210079747e-01,-2.535857784129e-02,8.013258582654e+00
-7.132908017591e-02,-2.411629773034e-01,-1.496279300686e-01,-1.905324588345e-01,-1.593225872855e-01,-8.203259299464e-02,1.469996633016e-01,-2.920493102939e-02,8.052400291756e+00
-7.128412708253e-02,-2.406245363465e-01,-1.491356723040e-01,-1.900507998556e-01,-1.582910516151e-01,-8.265787950732e-02,1.447821574207e-01,-3.297442366700e-02,8.091733193166e+00
-7.123803603899e-02,-2.400875263854e-01,-1.486442362730e-01,-1.895719168248e-01,-1.572698060090e-01,-8.327178044976e-02,1.424706742629e-01,-3.666428540299e-02,8.131258220783e+00
-7.119082121123e-02,-2.395519444172e-01,-1.481536563901e-01,-1.890957657557e-01,-1.562590011611e-01,-8.387390810131e-02,1.400674924243e-01,-4.027179948478e-02,8.170976313071e+00
-7.114249639894e-02,-2.390177876198e-01,-1.476639661797e-01,-1.886223030378e-01,-1.552587792163e-01,-8.446390325098e-02,1.375749847664e-01,-4.379430538145e-02,8.210888413078e+00
-7.109307534812e-02,-2.384850530395e-01,-1.471751984830e-01,-1.881514855919e-01,-1.542692727957e-01,-8.504143562184e-02,1.349956165248e-01,-4.722920442185e-02,8.250995468457e+00
-7.104257174331e-02,-2.379537376920e-01,-1.466873852349e-01,-1.876832709427e-01,-1.532906045659e-01,-8.560620352486e-02,1.323319446712e-01,-5.057396186771e-02,8.291298431490e+00
-7.099099933253e-02,-2.374238384908e-01,-1.462005577958e-01,-1.872176166772e-01,-1.523228872376e-01,-8.615793287843e-02,1.295866162374e-01,-5.382611076688e-02,8.331798259112e+00
-7.093837149151e-02,-2.368953523588e-01,-1.457147463762e-01,-1.867544813646e-01,-1.513662223518e-01,-8.669637828000e-02,1.267623671441e-01,-5.698325637679e-02,8.372495912932e+00
-7.088470184044e-02,-2.363682761296e-01,-1.452299809450e-01,-1.862938234780e-01,-1.504207009331e-01,-8.722132012683e-02,1.238620199954e-01,-6.004307752979e-02,8.413392359253e+00
-7.083000369090e-02,-2.358426066751e-01,-1.447462901915e-01,-1.858356025203e-01,-1.494864020827e-01,-8.773256712818e-02,1.208884829724e-01,-6.300333305090e-02,8.454488569103e+00
-7.077429030487e-02,-2.353183407313e-01,-1.442637024369e-01,-1.853797781041e-01,-1.485633938086e-01,-8.822995291086e-02,1.178447473985e-01,-6.586186280793e-02,8.495785518249e+00
-7.071757489988e-02,-2.347954750282e-01,-1.437822447481e-01,-1.849263107741e-01,-1.476517316241e-01,-8.871333795509e-02,1.147338857829e-01,-6.861659318031e-02,8.537284187227e+00
-7.065987056850e-02,-2.342740063529e-01,-1.433019438609e-01,-1.844751612509e-01,-1.467514597769e-01,-8.918260632353e-02,1.115590495293e-01,-7.126553885647e-02,8.578985561360e+00
-7.060119029793e-02,-2.337539312378e-01,-1.428228255778e-01,-1.840262907733e-01,-1.458626101349e-01,-8.963766664061e-02,1.083234667923e-01,-7.380680677968e-02,8.620890630787e+00
-7.054154710525e-02,-2.332352463741e-01,-1.423449150597e-01,-1.835796611599e-01,-1.449852026278e-01,-9.007845093416e-02,1.050304398456e-01,-7.623859993860e-02,8.663000390480e+00
-7.048095372093e-02,-2.327179483537e-01,-1.418682364947e-01,-1.831352349120e-01,-1.441192454462e-01,-9.050491284911e-02,1.016833418212e-01,-7.855922025972e-02,8.705315840274e+00
-7.041942301918e-02,-2.322020336737e-01,-1.413928135438e-01,-1.826929749184e-01,-1.432647344118e-01,-9.091702856237e-02,9.828561503616e-02,-8.076707134812e-02,8.747837984887e+00
-7.035696774543e-02,-2.316874988671e-01,-1.409186692296e-01,-1.822528443504e-01,-1.424216542188e-01,-9.131479387103e-02,9.484076717364e-02,-8.286066241698e-02,8.790567833942e+00
-7.029360020816e-02,-2.311743404005e-01,-1.404458251765e-01,-1.818148076819e-01,-1.415899766012e-01,-9.169822608929e-02,9.135236808458e-02,-8.483861269651e-02,8.833506401999e+00
-7.022933309017e-02,-2.306625547485e-01,-1.399743031998e-01,-1.813788290220e-01,-1.407696637157e-01,-9.206735907783e-02,8.782404713762e-02,-8.669965035533e-02,8.876654708568e+00
-7.016417858605e-02,-2.301521384201e-01,-1.395041234313e-01,-1.809448739445e-01,-1.399606647625e-01,-9.242224729876e-02,8.425948905639e-02,-8.844262071063e-02,8.920013778143e+00
-7.009814920442e-02,-2.296430876595e-01,-1.390353063056e-01,-1.805129075828e-01,-1.391629198083e-01,-9.276295932353e-02,8.066243106762e-02,-9.006648368689e-02,8.963584640220e+00
-7.003125711776e-02,-2.291353988451e-01,-1.385678708871e-01,-1.800828963282e-01,-1.383763572698e-01,-9.308958185080e-02,7.703665843273e-02,-9.157032117087e-02,9.007368329326e+00
-6.996351440143e-02,-2.286290683185e-01,-1.381018356960e-01,-1.796548067945e-01,-1.376008958978e-01,-9.340221586033e-02,7.338600170244e-02,-9.295333632617e-02,9.051365885038e+00
-6.989493308107e-02,-2.281240924120e-01,-1.376372184500e-01,-1.792286064207e-01,-1.368364443737e-01,-9.370097722070e-02,6.971433082705e-02,-9.421485875621e-02,9.095578352014e+00
-6.982552506211e-02,-2.276204673920e-01,-1.371740364159e-01,-1.788042629363e-01,-1.360829022866e-01,-9.398599463131e-02,6.602555360188e-02,-9.535434458832e-02,9.140006780013e+00
-6.975530241893e-02,-2.271181894260e-01,-1.367123061013e-01,-1.783817447077e-01,-1.353401602133e-01,-9.425740942916e-02,6.232360892170e-02,-9.637137976908e-02,9.184652223922e+00
-6.968427663481e-02,-2.266172547813e-01,-1.362520431372e-01,-1.779610207171e-01,-1.346080998486e-01,-9.451537516733e-02,5.861246400210e-02,-9.726568349966e-02,9.229515743781e+00
-6.961245939444e-02,-2.261176597867e-01,-1.357932625587e-01,-1.775420606936e-01,-1.338865951905e-01,-9.476005578048e-02,5.489610838081e-02,-9.803710784846e-02,9.274598404808e+00
-6.953986244334e-02,-2.256194003667e-01,-1.353359792368e-01,-1.771248342353e-01,-1.331755132784e-01,-9.499162416113e-02,5.117855173172e-02,-9.868563917125e-02,9.319901277423e+00
-6.946649692928e-02,-2.251224729741e-01,-1.348802065779e-01,-1.767093122926e-01,-1.324747125038e-01,-9.521026497943e-02,4.746381622694e-02,-9.921140456459e-02,9.365425437277e+00
-6.939237458664e-02,-2.246268734907e-01,-1.344259579253e-01,-1.762954658964e-01,-1.317840464323e-01,-9.541616825683e-02,4.375593327659e-02,-9.961466668972e-02,9.411171965273e+00
-6.931750663829e-02,-2.241325980837e-01,-1.339732460905e-01,-1.758832665919e-01,-1.311033616408e-01,-9.560953338806e-02,4.005893778881e-02,-9.989583085706e-02,9.457141947594e+00
-6.924190420753e-02,-2.236396428720e-01,-1.335220827667e-01,-1.754726867446e-01,-1.304324989304e-01,-9.579056672630e-02,3.637686423716e-02,-1.000554421339e-01,9.503336475730e+00
-6.916557834644e-02,-2.231480039624e-01,-1.330724792525e-01,-1.750636992378e-01,-1.297712940186e-01,-9.595948083991e-02,3.271374020346e-02,-1.000941890975e-01,9.549756646501e+00
-6.908854025016e-02,-2.226576773355e-01,-1.326244465455e-01,-1.746562771231e-01,-1.291195785619e-01,-9.611649308415e-02,2.907358123317e-02,-1.000129023557e-01,9.596403562085e+00
-6.901080051555e-02,-2.221686591638e-01,-1.321779944050e-01,-1.742503946353e-01,-1.284771790109e-01,-9.626182714928e-02,2.546038664964e-02,-9.981255793499e-02,9.643278330044e+00
-6.893237036613e-02,-2.216809452800e-01,-1.317331326711e-01,-1.738460259073e-01,-1.278439193261e-01,-9.639570940621e-02,2.187813152919e-02,-9.949427420661e-02,9.690382063350e+00
-6.885326018944e-02,-2.211945318706e-01,-1.312898702940e-01,-1.734431459556e-01,-1.272196193782e-01,-9.651837122733e-02,1.833076500539e-02,-9.905931454773e-02,9.737715880412e+00
-6.877348089668e-02,-2.207094147067e-01,-1.308482159411e-01,-1.730417299223e-01,-1.266040970392e-01,-9.663004588767e-02,1.482220005406e-02,-9.850908572231e-02,9.785280905100e+00
-6.869304277780e-02,-2.202255900168e-01,-1.304081770674e-01,-1.726417543005e-01,-1.259971664171e-01,-9.673097149273e-02,1.135631251268e-02,-9.784514044415e-02,9.833078266775e+00
-6.861195666937e-02,-2.197430535668e-01,-1.299697613428e-01,-1.722431952127e-01,-1.253986416632e-01,-9.682138552486e-02,7.936929835934e-03,-9.706917206530e-02,9.881109100316e+00
-6.853023252085e-02,-2.192618014532e-01,-1.295329754323e-01,-1.718460298500e-01,-1.248083337938e-01,-9.690152960087e-02,4.567833424088e-03,-9.618301931339e-02,9.929374546143e+00
-6.844788084657e-02,-2.187818294897e-01,-1.290978259124e-01,-1.714502354180e-01,-1.242260538866e-01,-9.697164450836e-02,1.252742053406e-03,-9.518866008101e-02,9.977875750247e+00
-6.836491169912e-02,-2.183031337245e-01,-1.286643182717e-01,-1.710557902760e-01,-1.236516113129e-01,-9.703197361962e-02,-2.004681800626e-03,-9.408821484207e-02,1.002661386422e+01
-6.828133530898e-02,-2.178257099482e-01,-1.282324580729e-01,-1.706626726707e-01,-1.230848160556e-01,-9.708275915828e-02,-5.200849350620e-03,-9.288394153533e-02,1.007559004527e+01
-6.819716151764e-02,-2.173495541948e-01,-1.278022498037e-01,-1.702708619363e-01,-1.225254772785e-01,-9.712424472851e-02,-8.332241566909e-03,-9.157823704125e-02,1.012480545627e+01
-6.811240034391e-02,-2.168746622677e-01,-1.273736980760e-01,-1.698803372817e-01,-1.219734052881e-01,-9.715667231578e-02,-1.139542228862e-02,-9.017363162791e-02,1.017426126576e+01
-6.802706157117e-02,-2.164010301075e-01,-1.269468067117e-01,-1.694910786913e-01,-1.214284110760e-01,-9.718028332513e-02,-1.438704086452e-02,-8.867278932118e-02,1.022395864801e+01
-6.794115488639e-02,-2.159286536178e-01,-1.265215792815e-01,-1.691030666166e-01,-1.208903061556e-01,-9.719531892306e-02,-1.730383686274e-02,-8.707850508270e-02,1.027389878299e+01
-6.785469005465e-02,-2.154575285576e-01,-1.260980185349e-01,-1.687162820357e-01,-1.203589035059e-01,-9.720201820314e-02,-2.014264776295e-02,-8.539370163240e-02,1.032408285647e+01
-6.776767625565e-02,-2.149876510702e-01,-1.256761268721e-01,-1.683307065408e-01,-1.198340171291e-01,-9.720061991747e-02,-2.290041094813e-02,-8.362142790281e-02,1.037451205999e+01
-6.768012335251e-02,-2.145190166900e-01,-1.252559068912e-01,-1.679463215413e-01,-1.193154644821e-01,-9.719135858794e-02,-2.557417832743e-02,-8.176485068775e-02,1.042518759092e+01
-6.759204057978e-02,-2.140516214309e-01,-1.248373600372e-01,-1.675631095346e-01,-1.188030641243e-01,-9.717446807946e-02,-2.816111241114e-02,-7.982725684485e-02,1.047611065247e+01
-6.750343704429e-02,-2.135854612055e-01,-1.244204875985e-01,-1.671810532958e-01,-1.182966359126e-01,-9.715018088141e-02,-3.065849138009e-02,-7.781204990145e-02,1.052728245373e+01
-6.741432209948e-02,-2.131205317847e-01,-1.240052904792e-01,-1.668001360001e-01,-1.177960041220e-01,-9.711872496335e-02,-3.306372364397e-02,-7.572273940852e-02,1.057870420971e+01
-6.732470476533e-02,-2.126568290467e-01,-1.235917693237e-01,-1.664203411491e-01,-1.173009943686e-01,-9.708032661019e-02,-3.537434460687e-02,-7.356294288842e-02,1.063037714134e+01
-6.723459407028e-02,-2.121943488263e-01,-1.231799243222e-01,-1.660416527800e-01,-1.168114362153e-01,-9.703520850716e-02,-3.758802613167e-02,-7.133637750938e-02,1.068230247551e+01
-6.714399877591e-02,-2.117330870414e-01,-1.227697549867e-01,-1.656640555834e-01,-1.163271608023e-01,-9.698359169796e-02,-3.970257467098e-02,-6.904686170303e-02,1.073448144512e+01
-6.705292792087e-02,-2.112730394076e-01,-1.223612612186e-01,-1.652875340544e-01,-1.158480042066e-01,-9.692569207551e-02,-4.171594984593e-02,-6.669829666615e-02,1.078691528908e+01
-6.696139022813e-02,-2.108142018019e-01,-1.219544419401e-01,-1.649120735393e-01,-1.153738048341e-01,-9.686172300514e-02,-4.362625355372e-02,-6.429467570413e-02,1.083960525234e+01
-6.686939422069e-02,-2.103565701642e-01,-1.215492959176e-01,-1.645376597834e-01,-1.149044046752e-01,-9.679189459195e-02,-4.543174408745e-02,-6.184007001565e-02,1.089255258596e+01
-6.677694849354e-02,-2.099001402411e-01,-1.211458215439e-01,-1.641642788880e-01,-1.144396491417e-01,-9.671641325067e-02,-4.713083302422e-02,-5.933862923299e-02,1.094575854710e+01
-6.668406149268e-02,-2.094449079629e-01,-1.207440170993e-01,-1.637919172210e-01,-1.139793877137e-01,-9.663548132046e-02,-4.872209901023e-02,-5.679456559505e-02,1.099922439904e+01
-6.659074141944e-02,-2.089908692001e-01,-1.203438802022e-01,-1.634205617870e-01,-1.135234729170e-01,-9.654929805326e-02,-5.020428089473e-02,-5.421215903869e-02,1.105295141126e+01
-6.649699698767e-02,-2.085380196099e-01,-1.199454088398e-01,-1.630501993453e-01,-1.130717626563e-01,-9.645805682562e-02,-5.157629334689e-02,-5.159573648906e-02,1.110694085942e+01
-6.640283615400e-02,-2.080863552061e-01,-1.195486001655e-01,-1.626808175524e-01,-1.126241170650e-01,-9.636194902018e-02,-5.283721671660e-02,-4.894968162043e-02,1.116119402543e+01
-6.630826718180e-02,-2.076358717390e-01,-1.191534511383e-01,-1.623124044371e-01,-1.121804009700e-01,-9.626116125343e-02,-5.398630913391e-02,-4.627841540014e-02,1.121571219744e+01
-6.621329783618e-02,-2.071865652239e-01,-1.187599585611e-01,-1.619449481533e-01,-1.117404826924e-01,-9.615587638722e-02,-5.502300379204e-02,-4.358639817005e-02,1.127049666991e+01
-6.611793623686e-02,-2.067384314656e-01,-1.183681187622e-01,-1.615784374599e-01,-1.113042347408e-01,-9.604627308534e-02,-5.594691547214e-02,-4.087811536397e-02,1.132554874361e+01
-6.602219044996e-02,-2.062914661116e-01,-1.179779283690e-01,-1.612128609186e-01,-1.108715345097e-01,-9.593252438140e-02,-5.675784523073e-02,-3.815806498262e-02,1.138086972568e+01
-6.592606790929e-02,-2.058456653940e-01,-1.175893830792e-01,-1.608482081097e-01,-1.104422615404e-01,-9.581480183532e-02,-5.745577033656e-02,-3.543077060200e-02,1.143646092963e+01
-6.582957649590e-02,-2.054010249492e-01,-1.172024787062e-01,-1.604844685193e-01,-1.100163009757e-01,-9.569327040606e-02,-5.804085845524e-02,-3.270075179998e-02,1.149232367538e+01
-6.573272386135e-02,-2.049575407023e-01,-1.168172112844e-01,-1.601216317248e-01,-1.095935417824e-01,-9.556809125867e-02,-5.851346581254e-02,-2.997252085483e-02,1.154845928932e+01
-6.563551749267e-02,-2.045152085297e-01,-1.164335757926e-01,-1.597596881920e-01,-1.091738762225e-01,-9.543942205058e-02,-5.887413038955e-02,-2.725058633993e-02,1.160486910431e+01
-6.553796473983e-02,-2.040740244009e-01,-1.160515676363e-01,-1.593986282141e-01,-1.087572007318e-01,-9.530741597015e-02,-5.912358172581e-02,-2.453943391721e-02,1.166155445971e+01
-6.544007312098e-02,-2.036339841292e-01,-1.156711816074e-01,-1.590384427532e-01,-1.083434158578e-01,-9.517222147995e-02,-5.926273535189e-02,-2.184352195691e-02,1.171851670143e+01
-6.534184984222e-02,-2.031950836661e-01,-1.152924127923e-01,-1.586791226371e-01,-1.079324262368e-01,-9.503398295669e-02,-5.929269584735e-02,-1.916726868884e-02,1.177575718195e+01
-6.524330222902e-02,-2.027573189078e-01,-1.149152557092e-01,-1.583206592732e-01,-1.075241400845e-01,-9.489284048723e-02,-5.921475435027e-02,-1.651504922451e-02,1.183327726037e+01
-6.514443742026e-02,-2.023206856995e-01,-1.145397049570e-01,-1.579630441231e-01,-1.071184694826e-01,-9.474893000650e-02,-5.903038732251e-02,-1.389118478169e-02,1.189107830242e+01
-6.504526209136e-02,-2.018851802528e-01,-1.141657545368e-01,-1.576062693868e-01,-1.067153295562e-01,-9.460238428650e-02,-5.874125242348e-02,-1.129994425470e-02,1.194916168049e+01
-6.494578363587e-02,-2.014507981841e-01,-1.137933988417e-01,-1.572503269170e-01,-1.063146404590e-01,-9.445332996755e-02,-5.834919520353e-02,-8.745509311481e-03,1.200752877369e+01
-6.484600872262e-02,-2.010175356141e-01,-1.134226319234e-01,-1.568952091416e-01,-1.059163250730e-01,-9.430189081591e-02,-5.785623706198e-02,-6.231994716958e-03,1.206618096786e+01
-6.474594430059e-02,-2.005853884408e-01,-1.130534477367e-01,-1.565409085529e-01,-1.055203100484e-01,-9.414818628222e-02,-5.726457852397e-02,-3.763422919773e-03,1.212511965560e+01
-6.464559708722e-02,-2.001543526305e-01,-1.126858400837e-01,-1.561874180012e-01,-1.051265257654e-01,-9.399233122772e-02,-5.657659376434e-02,-1.343720088420e-03,1.218434623634e+01
-6.454497373271e-02,-1.997244241480e-01,-1.123198025535e-01,-1.558347305576e-01,-1.047349057688e-01,-9.383443726194e-02,-5.579482664434e-02,1.023288860411e-03,1.224386211631e+01
-6.444408070184e-02,-1.992955990415e-01,-1.119553286078e-01,-1.554828396901e-01,-1.043453864292e-01,-9.367461232851e-02,-5.492198728252e-02,3.333884501943e-03,1.230366870863e+01
-6.434292452669e-02,-1.988678733299e-01,-1.115924114621e-01,-1.551317389864e-01,-1.039579078356e-01,-9.351295998684e-02,-5.396094880339e-02,5.584476503586e-03,1.236376743333e+01
-6.424151169099e-02,-1.984412429114e-01,-1.112310449129e-01,-1.547814218076e-01,-1.035724139330e-01,-9.334957909001e-02,-5.291474189809e-02,7.771604620081e-03,1.242415971736e+01
-6.413984862325e-02,-1.980157038584e-01,-1.108712218477e-01,-1.544318824033e-01,-1.031888507562e-01,-9.318456597192e-02,-5.178654839788e-02,9.891938790236e-03,1.248484699463e+01
-6.403794145430e-02,-1.975912522349e-01,-1.105129356257e-01,-1.540831146852e-01,-1.028071677475e-01,-9.301801267432e-02,-5.057969630964e-02,1.194229198923e-02,1.254583070609e+01
-6.393579648637e-02,-1.971678839814e-01,-1.101561792754e-01,-1.537351130194e-01,-1.024273172108e-01,-9.285000776544e-02,-4.929765438408e-02,1.391963113079e-02,1.260711229970e+01
-6.383341977784e-02,-1.967455953166e-01,-1.098009456213e-01,-1.533878720827e-01,-1.020492538966e-01,-9.268063657860e-02,-4.794402439350e-02,1.582107543097e-02,1.266869323050e+01
-6.373081752971e-02,-1.963243821057e-01,-1.094472277336e-01,-1.530413864060e-01,-1.016729361027e-01,-9.250997988256e-02,-4.652253665521e-02,1.764391633862e-02,1.273057496064e+01
-6.362799562858e-02,-1.959042405405e-01,-1.090950184049e-01,-1.526956509834e-01,-1.012983240584e-01,-9.233811626941e-02,-4.503703873866e-02,1.938560894649e-02,1.279275895941e+01
-6.352495974529e-02,-1.954851668085e-01,-1.087443102916e-01,-1.523506608771e-01,-1.009253805507e-01,-9.216512033338e-02,-4.349149267414e-02,2.104378598766e-02,1.285524670327e+01
-6.342171617071e-02,-1.950671568087e-01,-1.083950962751e-01,-1.520064112682e-01,-1.005540712181e-01,-9.199106349920e-02,-4.188996222327e-02,2.261627102987e-02,1.291803967590e+01
-6.331827040192e-02,-1.946502067869e-01,-1.080473689792e-01,-1.516628974725e-01,-1.001843639009e-01,-9.181601369085e-02,-4.023660791946e-02,2.410107066679e-02,1.298113936824e+01
-6.321462813221e-02,-1.942343129036e-01,-1.077011210359e-01,-1.513201151177e-01,-9.981622844706e-02,-9.164003638614e-02,-3.853567797023e-02,2.549638439716e-02,1.304454727848e+01
-6.311079519992e-02,-1.938194711048e-01,-1.073563452328e-01,-1.509780596874e-01,-9.944963759415e-02,-9.146319268521e-02,-3.679149625371e-02,2.680061861812e-02,1.310826491216e+01
-6.300677692737e-02,-1.934056777846e-01,-1.070130336020e-01,-1.506367274676e-01,-9.908456469206e-02,-9.128554314745e-02,-3.500845965631e-02,2.801236400051e-02,1.317229378216e+01
-6.290257898138e-02,-1.929929289104e-01,-1.066711792477e-01,-1.502961139306e-01,-9.872098709484e-02,-9.110714228182e-02,-3.319101723397e-02,2.913044645240e-02,1.323663540874e+01
-6.279820666929e-02,-1.925812208545e-01,-1.063307742046e-01,-1.499562155924e-01,-9.835888199988e-02,-9.092804513637e-02,-3.134367401815e-02,3.015387420512e-02,1.330129131961e+01
-6.269366539436e-02,-1.921705496494e-01,-1.059918111809e-01,-1.496170285476e-01,-9.799823000802e-02,-9.074830133310e-02,-2.947096969463e-02,3.108188942935e-02,1.336626304992e+01
-6.258896040516e-02,-1.917609116361e-01,-1.056542826790e-01,-1.492785489896e-01,-9.763901260662e-02,-9.056795915033e-02,-2.757747498499e-02,3.191394214319e-02,1.343155214233e+01
-6.248409713384e-02,-1.913523028969e-01,-1.053181809273e-01,-1.489407737299e-01,-9.728121315022e-02,-9.038706425968e-02,-2.566777658418e-02,3.264970019395e-02,1.349716014702e+01
-6.237908032268e-02,-1.909447198850e-01,-1.049834983969e-01,-1.486036992777e-01,-9.692481604898e-02,-9.020566007737e-02,-2.374647300157e-02,3.328905030332e-02,1.356308862178e+01
-6.227391551036e-02,-1.905381586309e-01,-1.046502276242e-01,-1.482673222923e-01,-9.656980833968e-02,-9.002378671641e-02,-2.181815173899e-02,3.383210740284e-02,1.362933913197e+01
-6.216860742665e-02,-1.901326155214e-01,-1.043183607499e-01,-1.479316397859e-01,-9.621617710059e-02,-8.984148302814e-02,-1.988739520426e-02,3.427919541677e-02,1.369591325061e+01
-6.206316136118e-02,-1.897280867180e-01,-1.039878907708e-01,-1.475966482269e-01,-9.586391230805e-02,-8.965878415298e-02,-1.795875417497e-02,3.463087607095e-02,1.376281255840e+01
-6.195758176561e-02,-1.893245687465e-01,-1.036588092552e-01,-1.472623454360e-01,-9.551300245766e-02,-8.947572630076e-02,-1.603674194876e-02,3.488790590039e-02,1.383003864378e+01
-6.185187388027e-02,-1.889220577237e-01,-1.033311090702e-01,-1.469287281090e-01,-9.516344010532e-02,-8.929233990699e-02,-1.412582634388e-02,3.505128574144e-02,1.389759310291e+01
-6.174604224467e-02,-1.885205500617e-01,-1.030047826507e-01,-1.465957935064e-01,-9.481521721430e-02,-8.910865568291e-02,-1.223042032630e-02,3.512221997750e-02,1.396547753979e+01
