zeta,turn_g0.2,turn_g0.5,turn_g0.7,turn_g0.9,turn_g0.95,turn_g1.0
1.214355827874e+02,-8.708075718994e+01,-9.028273630463e+01,-9.063817583868e+01,-9.070136964978e+01,-4.507031424313e+02,-2.564995948577e+03
1.230451022958e+02,-8.707987189706e+01,-9.027481705654e+01,-9.062852493315e+01,-9.069146630624e+01,-4.506933088176e+02,-2.736788732165e+03
1.246759545387e+02,-8.707898099877e+01,-9.026699975422e+01,-9.061900976098e+01,-9.068169422726e+01,-4.506835808226e+02,-2.909841880526e+03
1.263284222623e+02,-8.707808495162e+01,-9.025928360559e+01,-9.060963097657e+01,-9.067206911998e+01,-4.506740136336e+02,-2.920528789515e+03
1.280027919605e+02,-8.707718413168e+01,-9.025166736464e+01,-9.060038587698e+01,-9.066258568308e+01,-4.506645903794e+02,-2.925592758028e+03
1.296993539241e+02,-8.707627878237e+01,-9.024414936026e+01,-9.059127159023e+01,-9.065323581352e+01,-4.506552914998e+02,-2.925206593876e+03
1.314184022918e+02,-8.707536931650e+01,-9.023672893097e+01,-9.058228767392e+01,-9.064403399728e+01,-4.506461525228e+02,-2.948625326307e+03
1.331602351006e+02,-8.707445595925e+01,-9.022940411144e+01,-9.057343081471e+01,-9.063495098588e+01,-4.506371164489e+02,-2.918880445010e+03
1.349251543377e+02,-8.707353916187e+01,-9.022217438842e+01,-9.056470074188e+01,-9.062601536786e+01,-4.506282444741e+02,-3.093227659645e+03
1.367134659931e+02,-8.707261903922e+01,-9.021503797280e+01,-9.055609381427e+01,-9.061719917074e+01,-4.506194775394e+02,-3.090959705109e+03
1.385254801123e+02,-8.707169598289e+01,-9.020799372712e+01,-9.054760802305e+01,-9.060850614719e+01,-4.506108291472e+02,-2.920528789515e+03
1.403615108500e+02,-8.707077030751e+01,-9.020104082320e+01,-9.053924344421e+01,-9.059994441511e+01,-4.506023180957e+02,-2.927679723736e+03
1.422218765250e+02,-8.706984225523e+01,-9.019417804088e+01,-9.053099789117e+01,-9.059151116556e+01,-4.505939381228e+02,-3.092088539905e+03
1.441068996750e+02,-8.706891198460e+01,-9.018740362261e+01,-9.052286668285e+01,-9.058318336882e+01,-4.505856414964e+02,-2.923355111942e+03
1.460169071126e+02,-8.706797997835e+01,-9.018071760552e+01,-9.051485379545e+01,-9.057499831451e+01,-4.505775243274e+02,-3.092656861298e+03
1.479522299822e+02,-8.706704631014e+01,-9.017411752649e+01,-9.050695154424e+01,-9.056691316623e+01,-4.505694644342e+02,-2.924995948577e+03
1.499132038171e+02,-8.706611130897e+01,-9.016760328895e+01,-9.049916226544e+01,-9.055895537821e+01,-4.505615577854e+02,-2.914953924941e+03
1.519001685977e+02,-8.706517517685e+01,-9.016117330693e+01,-9.049148279294e+01,-9.055110859461e+01,-4.505537558281e+02,-2.945551993796e+03
1.539134688107e+02,-8.706423820241e+01,-9.015482669009e+01,-9.048391231791e+01,-9.054337756866e+01,-4.505460722449e+02,-3.096115289426e+03
1.559534535085e+02,-8.706330047756e+01,-9.014856169924e+01,-9.047644602955e+01,-9.053573984135e+01,-4.505384584737e+02,-2.920706795248e+03
1.580204763700e+02,-8.706236233567e+01,-9.014237866635e+01,-9.046908776988e+01,-9.052823144750e+01,-4.505309980968e+02,-2.927679723736e+03
1.601148957618e+02,-8.706142399021e+01,-9.013627525146e+01,-9.046183162289e+01,-9.052082042767e+01,-4.505236255388e+02,-2.923894242461e+03
1.622370748002e+02,-8.706048569272e+01,-9.013025152008e+01,-9.045467965417e+01,-9.051353205226e+01,-4.505163896163e+02,-3.100627671142e+03
1.643873814145e+02,-8.705954746468e+01,-9.012430524607e+01,-9.044762621956e+01,-9.050632846851e+01,-4.505092130468e+02,-3.279640123534e+03
1.665661884103e+02,-8.705860959847e+01,-9.011843604143e+01,-9.044067131087e+01,-9.049922569739e+01,-4.505021339227e+02,-3.281231913712e+03
1.687738735347e+02,-8.705767239016e+01,-9.011264339881e+01,-9.043381651964e+01,-9.049224078157e+01,-4.504952013271e+02,-3.251721060592e+03
1.710108195411e+02,-8.705673594106e+01,-9.010692594076e+01,-9.042705852354e+01,-9.048535904509e+01,-4.504883677756e+02,-3.103669894200e+03
1.732774142565e+02,-8.705580023835e+01,-9.010128184652e+01,-9.042039228320e+01,-9.047854872456e+01,-4.504815702837e+02,-2.932120964925e+03
1.755740506476e+02,-8.705486578876e+01,-9.009571150480e+01,-9.041382152451e+01,-9.047185722291e+01,-4.504749208529e+02,-3.105712108522e+03
1.779011268900e+02,-8.705393242528e+01,-9.009021279463e+01,-9.040734042492e+01,-9.046523614609e+01,-4.504683081551e+02,-2.927336060576e+03
1.802590464365e+02,-8.705300062014e+01,-9.008478602821e+01,-9.040095249138e+01,-9.045872886162e+01,-4.504618325025e+02,-2.927174628652e+03
1.826482180874e+02,-8.705207040723e+01,-9.007942970761e+01,-9.039465478192e+01,-9.045231982080e+01,-4.504554639286e+02,-2.923206037968e+03
1.850690560612e+02,-8.705114182872e+01,-9.007414252808e+01,-9.038844354810e+01,-9.044598628882e+01,-4.504491528627e+02,-2.926487689012e+03
1.875219800666e+02,-8.705021518438e+01,-9.006892422203e+01,-9.038232087771e+01,-9.043975530211e+01,-4.504429557187e+02,-2.921694082902e+03
1.900074153751e+02,-8.704929054798e+01,-9.006377365155e+01,-9.037628308261e+01,-9.043360957258e+01,-4.504368504765e+02,-2.901366570846e+03
1.925257928949e+02,-8.704836804158e+01,-9.005868963915e+01,-9.037032879095e+01,-9.042754159462e+01,-4.504308041249e+02,-2.921122458852e+03
1.950775492452e+02,-8.704744783150e+01,-9.005367180966e+01,-9.036445882992e+01,-9.042156828494e+01,-4.504248534992e+02,-2.919893783324e+03
1.976631268325e+02,-8.704653007558e+01,-9.004871922233e+01,-9.035867124716e+01,-9.041568499547e+01,-4.504190047248e+02,-2.873655756831e+03
2.002829739270e+02,-8.704561470788e+01,-9.004383037720e+01,-9.035296198126e+01,-9.040985984972e+01,-4.504131860852e+02,-2.927947648174e+03
2.029375447400e+02,-8.704470215743e+01,-9.003900566780e+01,-9.034733521067e+01,-9.040414345881e+01,-4.504075090492e+02,-2.915322593144e+03
2.056272995034e+02,-8.704379230046e+01,-9.003424333533e+01,-9.034178547090e+01,-9.039849669086e+01,-4.504018883558e+02,-2.927778969330e+03
2.083527045487e+02,-8.704288538731e+01,-9.002954305371e+01,-9.033631404102e+01,-9.039293687002e+01,-4.503963610588e+02,-2.834995948577e+03
2.111142323884e+02,-8.704198142160e+01,-9.002490380081e+01,-9.033091850691e+01,-9.038745388427e+01,-4.503909056715e+02,-2.734809318817e+03
2.139123617977e+02,-8.704108055096e+01,-9.002032457875e+01,-9.032559774396e+01,-9.038204313702e+01,-4.503855152710e+02,-2.742758969513e+03
2.167475778974e+02,-8.704018284039e+01,-9.001580465709e+01,-9.032035033401e+01,-9.037669820278e+01,-4.503801838059e+02,-2.594353702119e+03
2.196203722384e+02,-8.703928844974e+01,-9.001134367159e+01,-9.031517648132e+01,-9.037143862324e+01,-4.503749384647e+02,-2.511023321962e+03
2.225312428864e+02,-8.703839741053e+01,-9.000694040594e+01,-9.031007370331e+01,-9.036624564734e+01,-4.503697622598e+02,-2.560825512052e+03
2.254806945086e+02,-8.703750990303e+01,-9.000259469322e+01,-9.030504316624e+01,-9.036113480355e+01,-4.503646725693e+02,-2.569107013181e+03
2.284692384613e+02,-8.703662595870e+01,-8.999830560639e+01,-9.030008315035e+01,-9.035610196683e+01,-4.503596715320e+02,-2.737518618270e+03
2.314973928781e+02,-8.703574553472e+01,-8.999407150774e+01,-9.029518910474e+01,-9.035111003025e+01,-4.503546712100e+02,-2.561581781197e+03
2.345656827601e+02,-8.703486899175e+01,-8.998989326510e+01,-9.029036581518e+01,-9.034622004782e+01,-4.503498163233e+02,-2.558091405520e+03
2.376746400668e+02,-8.703399621606e+01,-8.998576919905e+01,-9.028560956335e+01,-9.034139420435e+01,-4.503450258271e+02,-2.381642608082e+03
2.408248038084e+02,-8.703312717829e+01,-8.998169797871e+01,-9.028091547003e+01,-9.033660801206e+01,-4.503402155862e+02,-2.207828585898e+03
2.440167201391e+02,-8.703226223417e+01,-8.997768056153e+01,-9.027629082151e+01,-9.033192097397e+01,-4.503355641456e+02,-2.216047405603e+03
2.472509424521e+02,-8.703140127558e+01,-8.997371509743e+01,-9.027172893418e+01,-9.032729082369e+01,-4.503309702525e+02,-2.374376293300e+03
2.505280314750e+02,-8.703054442582e+01,-8.996980146569e+01,-9.026723102878e+01,-9.032273102135e+01,-4.503264422344e+02,-2.385206593876e+03
2.538485553676e+02,-8.702969157884e+01,-8.996593803564e+01,-9.026279254695e+01,-9.031821292551e+01,-4.503219168548e+02,-2.294995948577e+03
2.572130898201e+02,-8.702884304658e+01,-8.996212552816e+01,-9.025841819815e+01,-9.031378019766e+01,-4.503175075190e+02,-2.388410115956e+03
2.606222181528e+02,-8.702799867234e+01,-8.995836195400e+01,-9.025410223550e+01,-9.030938805594e+01,-4.503131158248e+02,-2.534296226026e+03
2.640765314176e+02,-8.702715867283e+01,-8.995464755622e+01,-9.024984651324e+01,-9.030506616808e+01,-4.503088025147e+02,-2.539881113690e+03
2.675766285001e+02,-8.702632307458e+01,-8.995098192957e+01,-9.024565176481e+01,-9.030082180748e+01,-4.503045916685e+02,-2.383317841287e+03
2.711231162237e+02,-8.702549169950e+01,-8.994736298525e+01,-9.024150959407e+01,-9.029659002161e+01,-4.503003299882e+02,-2.563124734979e+03
2.747166094546e+02,-8.702466497661e+01,-8.994379213700e+01,-9.023743001697e+01,-9.029246281962e+01,-4.502962395976e+02,-2.715638195034e+03
2.783577312086e+02,-8.702384269746e+01,-8.994026731294e+01,-9.023340493512e+01,-9.028837949296e+01,-4.502921718822e+02,-2.654995948577e+03
2.820471127589e+02,-8.702302491862e+01,-8.993678834516e+01,-9.022943447990e+01,-9.028434370000e+01,-4.502881382741e+02,-2.570573553683e+03
2.857853937459e+02,-8.702221174713e+01,-8.993335468711e+01,-9.022551932019e+01,-9.028037291764e+01,-4.502841847389e+02,-2.571800208139e+03
2.895732222875e+02,-8.702140320137e+01,-8.992996574661e+01,-9.022165882264e+01,-9.027645121238e+01,-4.502802713297e+02,-2.558122918638e+03
2.934112550920e+02,-8.702059929355e+01,-8.992662093713e+01,-9.021785101634e+01,-9.027259396862e+01,-4.502764273492e+02,-2.496079703159e+03
2.973001575720e+02,-8.701980014158e+01,-8.992331979552e+01,-9.021409630689e+01,-9.026878747736e+01,-4.502726463609e+02,-2.389463107638e+03
3.012406039591e+02,-8.701900562138e+01,-8.992006120285e+01,-9.021039188963e+01,-9.026501978151e+01,-4.502688764820e+02,-2.566785859185e+03
3.052332774215e+02,-8.701821582104e+01,-8.991684469912e+01,-9.020673668379e+01,-9.026129593251e+01,-4.502651197142e+02,-2.563078279491e+03
3.092788701823e+02,-8.701743093308e+01,-8.991367110556e+01,-9.020313562414e+01,-9.025765147476e+01,-4.502615222812e+02,-2.562312173417e+03
3.133780836390e+02,-8.701665074166e+01,-8.991053806796e+01,-9.019958153039e+01,-9.025404209332e+01,-4.502578922587e+02,-2.562312173417e+03
3.175316284860e+02,-8.701587542746e+01,-8.990744583403e+01,-9.019607697300e+01,-9.025047997538e+01,-4.502543479382e+02,-2.565354042536e+03
3.217402248368e+02,-8.701510500949e+01,-8.990439452164e+01,-9.019262241128e+01,-9.024698868535e+01,-4.502508907529e+02,-2.569285101905e+03
3.260046023497e+02,-8.701433946318e+01,-8.990138288103e+01,-9.018921529236e+01,-9.024354402985e+01,-4.502474692770e+02,-2.731200695399e+03
3.303255003540e+02,-8.701357869473e+01,-8.989840972886e+01,-9.018585170221e+01,-9.024011649329e+01,-4.502440168480e+02,-2.561300728045e+03
3.347036679778e+02,-8.701282300833e+01,-8.989547618027e+01,-9.018253888059e+01,-9.023677651294e+01,-4.502407372050e+02,-2.388453365951e+03
3.391398642785e+02,-8.701207203072e+01,-8.989257955338e+01,-9.017926491486e+01,-9.023343178619e+01,-4.502373420834e+02,-2.556653854733e+03
3.436348583742e+02,-8.701132613182e+01,-8.988972158917e+01,-9.017603982706e+01,-9.023016196333e+01,-4.502340809361e+02,-2.563206037968e+03
3.481894295766e+02,-8.701058518353e+01,-8.988690053813e+01,-9.017285868853e+01,-9.022693738966e+01,-4.502308608053e+02,-2.570499645292e+03
3.528043675269e+02,-8.700984924155e+01,-8.988411691238e+01,-9.016972334702e+01,-9.022377756794e+01,-4.502277515550e+02,-2.744279788631e+03
3.574804723320e+02,-8.700911822208e+01,-8.988136907322e+01,-9.016662861172e+01,-9.022063546330e+01,-4.502246152911e+02,-2.738223788610e+03
3.622185547036e+02,-8.700839213651e+01,-8.987865639142e+01,-9.016357399141e+01,-9.021752036503e+01,-4.502214664942e+02,-2.563343643899e+03
3.670194360986e+02,-8.700767108965e+01,-8.987597967480e+01,-9.016056341046e+01,-9.021446994536e+01,-4.502184336668e+02,-2.571924998936e+03
3.718839488617e+02,-8.700695507801e+01,-8.987333778489e+01,-9.015759437277e+01,-9.021146251252e+01,-4.502154290162e+02,-2.568126193439e+03
3.768129363694e+02,-8.700624397215e+01,-8.987073000590e+01,-9.015466394950e+01,-9.020847551056e+01,-4.502124096574e+02,-2.567580462023e+03
3.818072531766e+02,-8.700553801894e+01,-8.986815665291e+01,-9.015177680369e+01,-9.020555861474e+01,-4.502095376802e+02,-2.576477939931e+03
3.868677651643e+02,-8.700483700631e+01,-8.986561683542e+01,-9.014892762761e+01,-9.020267423392e+01,-4.502066619737e+02,-2.620746915570e+03
3.919953496903e+02,-8.700414095917e+01,-8.986310968318e+01,-9.014611656000e+01,-9.019981894167e+01,-4.502038064949e+02,-2.570905907627e+03
3.971908957406e+02,-8.700345003346e+01,-8.986063576415e+01,-9.014334541017e+01,-9.019701970118e+01,-4.502010223553e+02,-2.407105396920e+03
4.024553040844e+02,-8.700276400395e+01,-8.985819342622e+01,-9.014060972250e+01,-9.019423006159e+01,-4.501982123439e+02,-2.565972486612e+03
4.077894874292e+02,-8.700208311105e+01,-8.985578379062e+01,-9.013791530049e+01,-9.019151690069e+01,-4.501955482822e+02,-2.394114790863e+03
4.131943705802e+02,-8.700140717152e+01,-8.985340487370e+01,-9.013525484979e+01,-9.018881581229e+01,-4.501928458680e+02,-2.383550088054e+03
4.186708905997e+02,-8.700073621897e+01,-8.985105695575e+01,-9.013263011939e+01,-9.018614916616e+01,-4.501901619498e+02,-2.339551804143e+03
4.242199969699e+02,-8.700007024373e+01,-8.984873976139e+01,-9.013004165197e+01,-9.018351977159e+01,-4.501875315272e+02,-2.171512973328e+03
4.298426517577e+02,-8.699940926045e+01,-8.984645273720e+01,-9.012748822069e+01,-9.018092321434e+01,-4.501849259593e+02,-2.210450362808e+03
4.355398297814e+02,-8.699875332326e+01,-8.984419533032e+01,-9.012496987618e+01,-9.017835979488e+01,-4.501823567296e+02,-2.206428044761e+03
4.413125187793e+02,-8.699810230494e+01,-8.984196747010e+01,-9.012248513552e+01,-9.017583763293e+01,-4.501798214257e+02,-2.201971973550e+03
4.471617195816e+02,-8.699745636010e+01,-8.983976904155e+01,-9.012003617860e+01,-9.017336437482e+01,-4.501773733834e+02,-2.205379619937e+03
4.530884462836e+02,-8.699681531290e+01,-8.983759899812e+01,-9.011761906549e+01,-9.017090515239e+01,-4.501749153805e+02,-2.203932965268e+03
4.590937264213e+02,-8.699617929610e+01,-8.983545783819e+01,-9.011523780517e+01,-9.016852008786e+01,-4.501725710284e+02,-2.029463107638e+03
4.651786011499e+02,-8.699554808775e+01,-8.983334318970e+01,-9.011288267851e+01,-9.016609634251e+01,-4.501700893073e+02,-2.205514235077e+03
4.713441254242e+02,-8.699492194840e+01,-8.983125745564e+01,-9.011056500679e+01,-9.016375738230e+01,-4.501677750567e+02,-2.193370734855e+03
4.775913681814e+02,-8.699430075723e+01,-8.982919877137e+01,-9.010827907034e+01,-9.016145663592e+01,-4.501655187784e+02,-2.022880872541e+03
4.839214125266e+02,-8.699368433000e+01,-8.982716652047e+01,-9.010602161537e+01,-9.015916316073e+01,-4.501632145964e+02,-1.976827828201e+03
4.903353559204e+02,-8.699307277437e+01,-8.982516003689e+01,-9.010379170901e+01,-9.015686491961e+01,-4.501608583267e+02,-1.844884042900e+03
4.968343103693e+02,-8.699246631817e+01,-8.982318124622e+01,-9.010160051715e+01,-9.015468162538e+01,-4.501587421177e+02,-1.666018978765e+03
5.034194026184e+02,-8.699186453348e+01,-8.982122691458e+01,-9.009943076666e+01,-9.015245249349e+01,-4.501564513752e+02,-1.843723965112e+03
5.100917743468e+02,-8.699126767956e+01,-8.981929879233e+01,-9.009729429312e+01,-9.015028836407e+01,-4.501543030237e+02,-1.846249093896e+03
5.168525823657e+02,-8.699067566204e+01,-8.981739564276e+01,-9.009518661043e+01,-9.014814445457e+01,-4.501521597795e+02,-1.842490855709e+03
5.237029988185e+02,-8.699008847662e+01,-8.981551768638e+01,-9.009310916013e+01,-9.014605440696e+01,-4.501500930021e+02,-1.833513957222e+03
5.306442113845e+02,-8.698950615448e+01,-8.981366426486e+01,-9.009105904584e+01,-9.014398807656e+01,-4.501480484316e+02,-1.667568053204e+03
5.376774234846e+02,-8.698892855562e+01,-8.981183452635e+01,-9.008903541738e+01,-9.014192520925e+01,-4.501459965605e+02,-1.614365265819e+03
5.448038544898e+02,-8.698835567909e+01,-8.981002870303e+01,-9.008703966130e+01,-9.013990041844e+01,-4.501439291217e+02,-1.490240822778e+03
5.520247399332e+02,-8.698778755688e+01,-8.980824620497e+01,-9.008506862532e+01,-9.013787382910e+01,-4.501418831837e+02,-1.478880445010e+03
5.593413317232e+02,-8.698722434866e+01,-8.980648815061e+01,-9.008313081670e+01,-9.013594420207e+01,-4.501400443462e+02,-1.308181976520e+03
5.667548983615e+02,-8.698666566312e+01,-8.980475198884e+01,-9.008121411740e+01,-9.013399465993e+01,-4.501380580362e+02,-1.296240176153e+03
5.742667251626e+02,-8.698611174714e+01,-8.980303850917e+01,-9.007932377801e+01,-9.013207959749e+01,-4.501361392252e+02,-1.309641027002e+03
5.818781144767e+02,-8.698556241788e+01,-8.980134721412e+01,-9.007745836068e+01,-9.013017064129e+01,-4.501342010167e+02,-1.468735743868e+03
5.895903859152e+02,-8.698501779443e+01,-8.979967800961e+01,-9.007561682423e+01,-9.012828344260e+01,-4.501322602728e+02,-1.478621368559e+03
5.974048765802e+02,-8.698447786669e+01,-8.979803143290e+01,-9.007380456104e+01,-9.012646404249e+01,-4.501305163093e+02,-1.482163311255e+03
6.053229412957e+02,-8.698394253688e+01,-8.979640590058e+01,-9.007201659054e+01,-9.012465759235e+01,-4.501287465796e+02,-1.648461110719e+03
6.133459528424e+02,-8.698341176314e+01,-8.979480144684e+01,-9.007024990258e+01,-9.012286592978e+01,-4.501269149133e+02,-1.574995948577e+03
6.214753021965e+02,-8.698288552534e+01,-8.979321757587e+01,-9.006850772819e+01,-9.012108158194e+01,-4.501251026675e+02,-1.479462686286e+03
6.297123987700e+02,-8.698236394187e+01,-8.979165514036e+01,-9.006679109351e+01,-9.011936704541e+01,-4.501234283679e+02,-1.657430627508e+03
6.380586706553e+02,-8.698184675385e+01,-8.979011238205e+01,-9.006509442745e+01,-9.011761438497e+01,-4.501216362524e+02,-1.483043439527e+03
6.465155648732e+02,-8.698133420523e+01,-8.978859058349e+01,-9.006342526018e+01,-9.011595885820e+01,-4.501200148775e+02,-1.311385265014e+03
6.550845476232e+02,-8.698082602761e+01,-8.978708806074e+01,-9.006177536760e+01,-9.011427613152e+01,-4.501183207781e+02,-1.309240587373e+03
6.637671045381e+02,-8.698032224973e+01,-8.978560443491e+01,-9.006014414641e+01,-9.011258302545e+01,-4.501165864726e+02,-1.483574378174e+03
6.725647409414e+02,-8.697982305760e+01,-8.978414159964e+01,-9.005854101307e+01,-9.011097699165e+01,-4.501150205475e+02,-1.437842985787e+03
6.814789821082e+02,-8.697932811488e+01,-8.978269650834e+01,-9.005695412823e+01,-9.010933753575e+01,-4.501133066844e+02,-1.481999607148e+03
6.905113735300e+02,-8.697883776306e+01,-8.978127193020e+01,-9.005539630449e+01,-9.010779013381e+01,-4.501118444853e+02,-1.646964800441e+03
6.996634811821e+02,-8.697835162263e+01,-8.977986476845e+01,-9.005385418727e+01,-9.010621970502e+01,-4.501102789074e+02,-1.647370462403e+03
7.089368917955e+02,-8.697786989643e+01,-8.977847677734e+01,-9.005233652247e+01,-9.010471338121e+01,-4.501088136688e+02,-1.659640123534e+03
7.183332131321e+02,-8.697739222023e+01,-8.977710452646e+01,-9.005082693464e+01,-9.010308468867e+01,-4.501069975923e+02,-1.485958248130e+03
7.278540742630e+02,-8.697691915829e+01,-8.977575273934e+01,-9.004935191611e+01,-9.010162653975e+01,-4.501056336125e+02,-1.484995948577e+03
7.375011258512e+02,-8.697645033216e+01,-8.977441874954e+01,-9.004789554505e+01,-9.010018402705e+01,-4.501042445966e+02,-1.307344654312e+03
7.472760404377e+02,-8.697598561015e+01,-8.977310119863e+01,-9.004645548553e+01,-9.009872202405e+01,-4.501027770262e+02,-1.301642608082e+03
7.571805127319e+02,-8.697552509408e+01,-8.977180031099e+01,-9.004503180311e+01,-9.009724227686e+01,-4.501012259412e+02,-1.476224560701e+03
7.672162599045e+02,-8.697506882689e+01,-8.977051730126e+01,-9.004363095573e+01,-9.009584021721e+01,-4.500998452534e+02,-1.484548334406e+03
7.773850218862e+02,-8.697461673944e+01,-8.976925139949e+01,-9.004225163549e+01,-9.009446897751e+01,-4.500985582642e+02,-1.659503624019e+03
7.876885616687e+02,-8.697416870662e+01,-8.976800057581e+01,-9.004088359742e+01,-9.009303962991e+01,-4.500970574260e+02,-1.494530842981e+03
7.981286656106e+02,-8.697372479064e+01,-8.976676700372e+01,-9.003953750437e+01,-9.009166828214e+01,-4.500956635977e+02,-1.479766927735e+03
8.087071437471e+02,-8.697328503106e+01,-8.976554988324e+01,-9.003821253712e+01,-9.009035066678e+01,-4.500944061379e+02,-1.316585370441e+03
8.194258301038e+02,-8.697284920232e+01,-8.976434764373e+01,-9.003689947831e+01,-9.008899073917e+01,-4.500929932916e+02,-1.473370734855e+03
8.302865830146e+02,-8.697241750116e+01,-8.976316170275e+01,-9.003560648406e+01,-9.008767994878e+01,-4.500916474693e+02,-1.475928119070e+03
8.412912854440e+02,-8.697198987991e+01,-8.976199202512e+01,-9.003433780764e+01,-9.008643580368e+01,-4.500904912974e+02,-1.306808218240e+03
8.524418453136e+02,-8.697156603196e+01,-8.976083597780e+01,-9.003307450513e+01,-9.008510203199e+01,-4.500890952825e+02,-1.129382206445e+03
8.637401958325e+02,-8.697114620092e+01,-8.975969576985e+01,-9.003183262826e+01,-9.008383527926e+01,-4.500878271003e+02,-1.117179424371e+03
8.751882958331e+02,-8.697073030404e+01,-8.975857026266e+01,-9.003060748755e+01,-9.008256553480e+01,-4.500865175812e+02,-1.129724722918e+03
8.867881301100e+02,-8.697031829607e+01,-8.975745933737e+01,-9.002939633648e+01,-9.008132529333e+01,-4.500852105360e+02,-1.126886831132e+03
8.985417097649e+02,-8.696991025883e+01,-8.975636431629e+01,-9.002821054753e+01,-9.008017195196e+01,-4.500841710407e+02,-1.125443562747e+03
9.104510725544e+02,-8.696950605683e+01,-8.975528284817e+01,-9.002703670665e+01,-9.007899804005e+01,-4.500830160732e+02,-9.458911222868e+02
9.225182832441e+02,-8.696910548536e+01,-8.975421443502e+01,-9.002587194243e+01,-9.007775831598e+01,-4.500817175031e+02,-1.115446543430e+03
9.347454339659e+02,-8.696870895374e+01,-8.975316164279e+01,-9.002473341194e+01,-9.007665411232e+01,-4.500807204533e+02,-1.292778970001e+03
9.471346445812e+02,-8.696831598195e+01,-8.975212151390e+01,-9.002360143068e+01,-9.007548929574e+01,-4.500794810436e+02,-1.152272711960e+03
9.596880630483e+02,-8.696792686381e+01,-8.975109543729e+01,-9.002248819676e+01,-9.007437951638e+01,-4.500784082251e+02,-1.287235036652e+03
9.724078657947e+02,-8.696754137756e+01,-8.975008228643e+01,-9.002138954825e+01,-9.007324356551e+01,-4.500772582114e+02,-1.290120266575e+03
9.852962580945e+02,-8.696715958423e+01,-8.974908202611e+01,-9.002030205563e+01,-9.007209853496e+01,-4.500760630792e+02,-1.135981055976e+03
9.983554744506e+02,-8.696678156553e+01,-8.974809648486e+01,-9.001923772268e+01,-9.007107673079e+01,-4.500751285907e+02,-1.308042507711e+03
1.011587778982e+03,-8.696640713956e+01,-8.974712280192e+01,-9.001818311322e+01,-9.007002753818e+01,-4.500740983003e+02,-1.306079538882e+03
1.024995465818e+03,-8.696603610314e+01,-8.974616071531e+01,-9.001713626713e+01,-9.006889399753e+01,-4.500728418211e+02,-1.126407397944e+03
1.038580859493e+03,-8.696566880964e+01,-8.974521262871e+01,-9.001611042862e+01,-9.006787057754e+01,-4.500718578022e+02,-1.138186559289e+03
1.052346315350e+03,-8.696530502509e+01,-8.974427607839e+01,-9.001509366949e+01,-9.006680620931e+01,-4.500707409711e+02,-1.126428044761e+03
1.066294219953e+03,-8.696494485424e+01,-8.974335263450e+01,-9.001409767492e+01,-9.006583000413e+01,-4.500698079284e+02,-1.111805337864e+03
1.080426991496e+03,-8.696458819072e+01,-8.974244179633e+01,-9.001311546611e+01,-9.006487008402e+01,-4.500689498766e+02,-9.427164049182e+02
1.094747080224e+03,-8.696423481194e+01,-8.974154101194e+01,-9.001213580903e+01,-9.006381016461e+01,-4.500677625923e+02,-7.698188566330e+02
1.109256968857e+03,-8.696388498664e+01,-8.974065272333e+01,-9.001117519567e+01,-9.006284601755e+01,-4.500667864466e+02,-7.609739583996e+02
1.123959173023e+03,-8.696353862802e+01,-8.973977628494e+01,-9.001022965954e+01,-9.006189039702e+01,-4.500658750703e+02,-7.605287895152e+02
1.138856241692e+03,-8.696319555969e+01,-8.973891081487e+01,-9.000929216549e+01,-9.006091229297e+01,-4.500648259219e+02,-7.664876890120e+02
1.153950757617e+03,-8.696285596797e+01,-8.973805797126e+01,-9.000837518456e+01,-9.006002187464e+01,-4.500640574080e+02,-9.338008371503e+02
1.169245337785e+03,-8.696251959664e+01,-8.973721477473e+01,-9.000745969886e+01,-9.005906070772e+01,-4.500630444350e+02,-7.750741359372e+02
1.184742633866e+03,-8.696218664558e+01,-8.973638356172e+01,-9.000656565763e+01,-9.005817392719e+01,-4.500621764816e+02,-8.794092802816e+02
1.200445332679e+03,-8.696185683728e+01,-8.973556179258e+01,-9.000567257229e+01,-9.005720291191e+01,-4.500610657958e+02,-7.662959644850e+02
1.216356156651e+03,-8.696153041132e+01,-8.973475239904e+01,-9.000480167017e+01,-9.005634124935e+01,-4.500602578581e+02,-7.609244701750e+02
1.232477864295e+03,-8.696120714998e+01,-8.973395243833e+01,-9.000393843286e+01,-9.005545290529e+01,-4.500593106860e+02,-7.652694940566e+02
1.248813250684e+03,-8.696088711090e+01,-8.973316364484e+01,-9.000308782487e+01,-9.005458723055e+01,-4.500584784145e+02,-7.659806228337e+02
1.265365147939e+03,-8.696057043953e+01,-8.973238595363e+01,-9.000225371296e+01,-9.005380719776e+01,-4.500578182500e+02,-9.400841604041e+02
1.282136425715e+03,-8.696025663565e+01,-8.973161667981e+01,-9.000142116390e+01,-9.005289112767e+01,-4.500568303374e+02,-7.633280058714e+02
1.299129991705e+03,-8.695994605531e+01,-8.973085812180e+01,-9.000060324274e+01,-9.005205829811e+01,-4.500559967886e+02,-7.722811764045e+02
1.316348792139e+03,-8.695963862088e+01,-8.973010964119e+01,-8.999979722768e+01,-9.005124311694e+01,-4.500551467528e+02,-7.603619875169e+02
1.333795812297e+03,-8.695933417347e+01,-8.972937012025e+01,-8.999899582062e+01,-9.005037970166e+01,-4.500541543198e+02,-7.631017004882e+02
